Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,1.06146E+16,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.23266E+16,Meijumet 750mg modified-release tablets (Medreich Plc),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.26644E+16,Metuxtan SR 500mg tablets (Accord Healthcare Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.23265E+16,Meijumet 500mg modified-release tablets (Medreich Plc),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.17814E+16,Metformin 850mg/5ml oral solution sugar free,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.25933E+16,Yaltormin SR 1000mg tablets (Wockhardt UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.23267E+16,Meijumet 1000mg modified-release tablets (Medreich Plc),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.25932E+16,Yaltormin SR 750mg tablets (Wockhardt UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,1.25931E+16,Yaltormin SR 500mg tablets (Wockhardt UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.20074E+15,Avandamet 2mg/1000mg tablets (GlaxoSmithKline UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,2.99524E+15,Avandamet 2mg/500mg tablets (GlaxoSmithKline UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.94524E+15,Metformin 1g modified-release tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.20064E+15,Rosiglitazone 4mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.19134E+15,Rosiglitazone 1mg / Metformin 500mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.20054E+15,Rosiglitazone 2mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.19144E+15,Rosiglitazone 2mg / Metformin 500mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.98424E+15,Competact 15mg/850mg tablets (Takeda UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.22824E+15,Glucophage SR 500mg tablets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.98394E+15,Pioglitazone 15mg / Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.22814E+15,Metformin 500mg modified-release tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.20084E+15,Avandamet 4mg/1000mg tablets (GlaxoSmithKline UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.98244E+15,Metsol 500mg/5ml oral solution (Kappin Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.89094E+15,Metformin Hydrochloride Sugar free suspension 500 mg/5 ml,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,3.98234E+15,Metformin 500mg/5ml oral solution sugar free,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.45254E+15,Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.45244E+15,Vildagliptin 50mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.45234E+15,Vildagliptin 50mg / Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.44941E+14,Glucophage 500mg tablets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.13214E+15,Janumet Tablets 50 mg + 500 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.54924E+15,Glucophage SR 750mg tablets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.12824E+15,Glucophage Tablets 1000 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.00794E+15,Glucophage 1000mg oral powder sachets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.00784E+15,Glucophage 500mg oral powder sachets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.49204E+15,Amaryl M Tablets 2 mg + 500 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.39104E+15,Glucient SR 500mg tablets (Consilient Health Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.49194E+15,Amaryl M Tablets 1 mg + 250 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.13224E+15,Janumet 50mg/1000mg tablets (Merck Sharp & Dohme Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.27974E+15,Metabet SR 1000mg tablets (Morningside Healthcare Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.57604E+15,Metformin 1g / Sitagliptin 50mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.02984E+15,Metabet SR 500mg tablets (Morningside Healthcare Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,5.99704E+15,Metformin 500mg/5ml oral solution,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.11574E+15,Linagliptin 2.5mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.45541E+14,Glucamet Tablets 500 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.95994E+15,Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.45041E+14,Glucophage 850mg tablets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.02854E+15,Galvus Met Tablets 1 gram + 50 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,6.45641E+14,Glucamet Tablets 850 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.02844E+15,Galvus Met Tablets 850 mg + 50 mg,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,7.87494E+15,Diagemet XL 500mg tablets (Genus Pharmaceuticals Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.95984E+15,Alogliptin 12.5mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.11604E+15,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.34894E+15,Bolamyn SR 1000mg tablets (Teva UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.11594E+15,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.11584E+15,Linagliptin 2.5mg / Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.24284E+15,Komboglyze 2.5mg/1000mg tablets (AstraZeneca UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.24254E+15,Saxagliptin 2.5mg / Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.24274E+15,Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.24264E+15,Saxagliptin 2.5mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.10634E+15,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.96941E+14,Metformin 500mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.10624E+15,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,8.97041E+14,Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.10614E+15,Dapagliflozin 5mg / Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.10604E+15,Dapagliflozin 5mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.85154E+15,Canagliflozin 50mg / Metformin 1g tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.23084E+15,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.23064E+15,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.85164E+15,Canagliflozin 50mg / Metformin 850mg tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.85184E+15,Vokanamet 50mg/1000mg tablets (Napp Pharmaceuticals Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,9.85174E+15,Vokanamet 50mg/850mg tablets (Napp Pharmaceuticals Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.54914E+15,Metformin 750mg modified-release tablets,res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.45264E+15,Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.95774E+15,Bolamyn SR 500mg tablets (Teva UK Ltd),res166: Metformin (CPRD Aurum),drug
CPRD_product_code,4.94534E+15,Glucophage SR 1000mg tablets (Merck Serono Ltd),res166: Metformin (CPRD Aurum),drug
