Coding System (Read),Codes,Description,Entity type,Category
Read,B575.00,Secondary malignant neoplasm of large intestine and rectum,res72: Charlson comorbidities,diagnostic
Read,159 C,,res72: Charlson comorbidities,diagnostic
Read,N2z..00,Nonarticular rheumatism NOS,res72: Charlson comorbidities,diagnostic
Read,191 BC,,res72: Charlson comorbidities,diagnostic
Read,583 GC,,res72: Charlson comorbidities,diagnostic
Read,188 CT,,res72: Charlson comorbidities,diagnostic
Read,E004000,Uncomplicated arteriosclerotic dementia,res72: Charlson comorbidities,diagnostic
Read,1891C,,res72: Charlson comorbidities,diagnostic
Read,N040M00,Rheumatoid arthritis of IP joint of toe,res72: Charlson comorbidities,diagnostic
Read,1460C,,res72: Charlson comorbidities,diagnostic
Read,N240200,Muscular rheumatism,res72: Charlson comorbidities,diagnostic
Read,1959AG,,res72: Charlson comorbidities,diagnostic
Read,Eu02z13,[X] Primary degenerative dementia NOS,res72: Charlson comorbidities,diagnostic
Read,1589MP,,res72: Charlson comorbidities,diagnostic
Read,Eu00200,"[X]Dementia in Alzheimer's dis, atypical or mixed type",res72: Charlson comorbidities,diagnostic
Read,193 A,,res72: Charlson comorbidities,diagnostic
Read,K02y300,Chronic diffuse glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,2029LD,,res72: Charlson comorbidities,diagnostic
Read,Eu02y00,[X]Dementia in other specified diseases classif elsewhere,res72: Charlson comorbidities,diagnostic
Read,2104EP,,res72: Charlson comorbidities,diagnostic
Read,J12yy00,Unspec duodenal ulcer; unspec haemorrhage and/or perforation,res72: Charlson comorbidities,diagnostic
Read,1709C,,res72: Charlson comorbidities,diagnostic
Read,J121000,Chronic duodenal ulcer without mention of complication,res72: Charlson comorbidities,diagnostic
Read,1890W,,res72: Charlson comorbidities,diagnostic
Read,H33z200,Late-onset asthma,res72: Charlson comorbidities,diagnostic
Read,2071,,res72: Charlson comorbidities,diagnostic
Read,H35z100,Hypersensitivity pneumonitis NOS,res72: Charlson comorbidities,diagnostic
Read,1735C,,res72: Charlson comorbidities,diagnostic
Read,9OJA.11,Asthma monitored,res72: Charlson comorbidities,diagnostic
Read,1729B,,res72: Charlson comorbidities,diagnostic
Read,J13z.00,Peptic ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,2022LK,,res72: Charlson comorbidities,diagnostic
Read,H41..00,Asbestosis,res72: Charlson comorbidities,diagnostic
Read,188 A,,res72: Charlson comorbidities,diagnostic
Read,J121111,Bleeding chronic duodenal ulcer,res72: Charlson comorbidities,diagnostic
Read,1890AD,,res72: Charlson comorbidities,diagnostic
Read,H33z111,Asthma attack NOS,res72: Charlson comorbidities,diagnostic
Read,1992L,,res72: Charlson comorbidities,diagnostic
Read,E041.00,Dementia in conditions EC,res72: Charlson comorbidities,diagnostic
Read,1561C,,res72: Charlson comorbidities,diagnostic
Read,J11yz00,Unspecified gastric ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,191 MB,,res72: Charlson comorbidities,diagnostic
Read,H322.00,Centrilobular emphysema,res72: Charlson comorbidities,diagnostic
Read,2001,,res72: Charlson comorbidities,diagnostic
Read,J122.00,Duodenal ulcer disease,res72: Charlson comorbidities,diagnostic
Read,2062,,res72: Charlson comorbidities,diagnostic
Read,E001.00,Presenile dementia,res72: Charlson comorbidities,diagnostic
Read,1736CN,,res72: Charlson comorbidities,diagnostic
Read,H311.00,Mucopurulent chronic bronchitis,res72: Charlson comorbidities,diagnostic
Read,1550B,,res72: Charlson comorbidities,diagnostic
Read,J111.00,Chronic gastric ulcer,res72: Charlson comorbidities,diagnostic
Read,2051,,res72: Charlson comorbidities,diagnostic
Read,Eu01z00,"[X]Vascular dementia, unspecified",res72: Charlson comorbidities,diagnostic
Read,186 EM,,res72: Charlson comorbidities,diagnostic
Read,B582300,Secondary malignant neoplasm of skin of trunk,res72: Charlson comorbidities,diagnostic
Read,203 PL,,res72: Charlson comorbidities,diagnostic
Read,H35..00,Extrinsic allergic alveolitis,res72: Charlson comorbidities,diagnostic
Read,174 PN,,res72: Charlson comorbidities,diagnostic
Read,1O2..00,Asthma confirmed,res72: Charlson comorbidities,diagnostic
Read,174 CI,,res72: Charlson comorbidities,diagnostic
Read,Eu02.00,[X]Dementia in other diseases classified elsewhere,res72: Charlson comorbidities,diagnostic
Read,1529B,,res72: Charlson comorbidities,diagnostic
Read,H312100,Emphysematous bronchitis,res72: Charlson comorbidities,diagnostic
Read,1621D,,res72: Charlson comorbidities,diagnostic
Read,H330000,Extrinsic asthma without status asthmaticus,res72: Charlson comorbidities,diagnostic
Read,1729L,,res72: Charlson comorbidities,diagnostic
Read,663h.00,Asthma - currently dormant,res72: Charlson comorbidities,diagnostic
Read,1529C,,res72: Charlson comorbidities,diagnostic
Read,H330.13,Hay fever with asthma,res72: Charlson comorbidities,diagnostic
Read,2051GR,,res72: Charlson comorbidities,diagnostic
Read,H31z.00,Chronic bronchitis NOS,res72: Charlson comorbidities,diagnostic
Read,2059MP,,res72: Charlson comorbidities,diagnostic
Read,H350.00,Farmers' lung,res72: Charlson comorbidities,diagnostic
Read,144 C,,res72: Charlson comorbidities,diagnostic
Read,H310000,Chronic catarrhal bronchitis,res72: Charlson comorbidities,diagnostic
Read,1890A,,res72: Charlson comorbidities,diagnostic
Read,J120.00,Acute duodenal ulcer,res72: Charlson comorbidities,diagnostic
Read,1419AA,,res72: Charlson comorbidities,diagnostic
Read,B562z00,Secondary and unspec malig neop intra-abdominal LN NOS,res72: Charlson comorbidities,diagnostic
Read,1530AD,,res72: Charlson comorbidities,diagnostic
Read,Eu00112,"[X]Senile dementia,Alzheimer's type",res72: Charlson comorbidities,diagnostic
Read,1723A,,res72: Charlson comorbidities,diagnostic
Read,Eu00011,"[X]Presenile dementia,Alzheimer's type",res72: Charlson comorbidities,diagnostic
Read,B524400,Malignant neoplasm of peripheral nerve of abdomen,res72: Charlson comorbidities,diagnostic
Read,Eu01100,[X]Multi-infarct dementia,res72: Charlson comorbidities,diagnostic
Read,1639MA,,res72: Charlson comorbidities,diagnostic
Read,J120100,Acute duodenal ulcer with haemorrhage,res72: Charlson comorbidities,diagnostic
Read,2060,,res72: Charlson comorbidities,diagnostic
Read,Eu01.11,[X]Arteriosclerotic dementia,res72: Charlson comorbidities,diagnostic
Read,1959DA,,res72: Charlson comorbidities,diagnostic
Read,Eu00.00,[X]Dementia in Alzheimer's disease,res72: Charlson comorbidities,diagnostic
Read,1429C,,res72: Charlson comorbidities,diagnostic
Read,761J000,Closure of perforated gastric ulcer,res72: Charlson comorbidities,diagnostic
Read,1420A,,res72: Charlson comorbidities,diagnostic
Read,Eu00z11,[X]Alzheimer's dementia unspec,res72: Charlson comorbidities,diagnostic
Read,186 AN,,res72: Charlson comorbidities,diagnostic
Read,J13..11,Stress ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,1890BL,,res72: Charlson comorbidities,diagnostic
Read,E000.00,Uncomplicated senile dementia,res72: Charlson comorbidities,diagnostic
Read,1929EP,,res72: Charlson comorbidities,diagnostic
Read,J14y200,Unspecified gastrojejunal ulcer with perforation,res72: Charlson comorbidities,diagnostic
Read,1924NF,,res72: Charlson comorbidities,diagnostic
Read,E004.11,Multi infarct dementia,res72: Charlson comorbidities,diagnostic
Read,1533A,,res72: Charlson comorbidities,diagnostic
Read,Eu02500,[X]Lewy body dementia,res72: Charlson comorbidities,diagnostic
Read,2059MC,,res72: Charlson comorbidities,diagnostic
Read,Eu01200,[X]Subcortical vascular dementia,res72: Charlson comorbidities,diagnostic
Read,2022CL,,res72: Charlson comorbidities,diagnostic
Read,Eu02z00,[X] Unspecified dementia,res72: Charlson comorbidities,diagnostic
Read,2051MC,,res72: Charlson comorbidities,diagnostic
Read,J13y300,Unspecified peptic ulcer with haemorrhage and perforation,res72: Charlson comorbidities,diagnostic
Read,1929DG,,res72: Charlson comorbidities,diagnostic
Read,K02..12,Nephropathy - chronic,res72: Charlson comorbidities,diagnostic
Read,1550AP,,res72: Charlson comorbidities,diagnostic
Read,1461,H/O: dementia,res72: Charlson comorbidities,diagnostic
Read,1519CL,,res72: Charlson comorbidities,diagnostic
Read,Eu01.00,[X]Vascular dementia,res72: Charlson comorbidities,diagnostic
Read,186 TM,,res72: Charlson comorbidities,diagnostic
Read,J140200,Acute gastrojejunal ulcer with perforation,res72: Charlson comorbidities,diagnostic
Read,1538CN,,res72: Charlson comorbidities,diagnostic
Read,H354.00,Malt workers' lung,res72: Charlson comorbidities,diagnostic
Read,B305D00,Malignant neoplasm of phalanges of hand,res72: Charlson comorbidities,diagnostic
Read,4270CC,,res72: Charlson comorbidities,diagnostic
Read,1899C,,res72: Charlson comorbidities,diagnostic
Read,J14z.00,Gastrojejunal ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,B501000,Malignant neoplasm of connective tissue of orbit,res72: Charlson comorbidities,diagnostic
Read,7824BW,,res72: Charlson comorbidities,diagnostic
Read,Byu2400,[X]Malignant neoplasm/ill-defined sites within resp system,res72: Charlson comorbidities,diagnostic
Read,402 C,,res72: Charlson comorbidities,diagnostic
Read,B54X.00,"Malignant neoplasm-pluriglandular involvement,unspecified",res72: Charlson comorbidities,diagnostic
Read,4271H,,res72: Charlson comorbidities,diagnostic
Read,2070MG,,res72: Charlson comorbidities,diagnostic
Read,J110200,Acute gastric ulcer with perforation,res72: Charlson comorbidities,diagnostic
Read,2072EL,,res72: Charlson comorbidities,diagnostic
Read,E00..12,Senile/presenile dementia,res72: Charlson comorbidities,diagnostic
Read,1419A,,res72: Charlson comorbidities,diagnostic
Read,7824AC,,res72: Charlson comorbidities,diagnostic
Read,186 BL,,res72: Charlson comorbidities,diagnostic
Read,H320000,Segmental bullous emphysema,res72: Charlson comorbidities,diagnostic
Read,1709A,,res72: Charlson comorbidities,diagnostic
Read,4271,,res72: Charlson comorbidities,diagnostic
Read,1550HC,,res72: Charlson comorbidities,diagnostic
Read,493,,res72: Charlson comorbidities,diagnostic
Read,1719M,,res72: Charlson comorbidities,diagnostic
Read,K080000,Phosphate-losing tubular disorders,res72: Charlson comorbidities,diagnostic
Read,1480C,,res72: Charlson comorbidities,diagnostic
Read,493 EB,,res72: Charlson comorbidities,diagnostic
Read,203 KA,,res72: Charlson comorbidities,diagnostic
Read,H32y100,Atrophic (senile) emphysema,res72: Charlson comorbidities,diagnostic
Read,1830MC,,res72: Charlson comorbidities,diagnostic
Read,490,,res72: Charlson comorbidities,diagnostic
Read,2072AE,,res72: Charlson comorbidities,diagnostic
Read,J111211,Perforated chronic gastric ulcer,res72: Charlson comorbidities,diagnostic
Read,203 HC,,res72: Charlson comorbidities,diagnostic
Read,J121.00,Chronic duodenal ulcer,res72: Charlson comorbidities,diagnostic
Read,1601AC,,res72: Charlson comorbidities,diagnostic
Read,E00..11,Senile dementia,res72: Charlson comorbidities,diagnostic
Read,1620A,,res72: Charlson comorbidities,diagnostic
Read,K032000,Focal membranoproliferative glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,1618A,,res72: Charlson comorbidities,diagnostic
Read,7824FM,,res72: Charlson comorbidities,diagnostic
Read,149 A,,res72: Charlson comorbidities,diagnostic
Read,493 AB,,res72: Charlson comorbidities,diagnostic
Read,2072DG,,res72: Charlson comorbidities,diagnostic
Read,H31yz00,Other chronic bronchitis NOS,res72: Charlson comorbidities,diagnostic
Read,2001BL,,res72: Charlson comorbidities,diagnostic
Read,SP11111,Heart failure as a complication of care,res72: Charlson comorbidities,diagnostic
Read,174 PB,,res72: Charlson comorbidities,diagnostic
Read,4270,,res72: Charlson comorbidities,diagnostic
Read,1520A,,res72: Charlson comorbidities,diagnostic
Read,493 BR,,res72: Charlson comorbidities,diagnostic
Read,1925GN,,res72: Charlson comorbidities,diagnostic
Read,H356.00,Maple bark strippers' lung,res72: Charlson comorbidities,diagnostic
Read,1700AM,,res72: Charlson comorbidities,diagnostic
Read,L4930LO,,res72: Charlson comorbidities,diagnostic
Read,B52y.00,Malignant neoplasm of other specified part of nervous system,res72: Charlson comorbidities,diagnostic
Read,H464100,Obliterative bronchiolitis due to chemical fumes,res72: Charlson comorbidities,diagnostic
Read,1579A,,res72: Charlson comorbidities,diagnostic
Read,H464000,Chronic emphysema due to chemical fumes,res72: Charlson comorbidities,diagnostic
Read,1530AC,,res72: Charlson comorbidities,diagnostic
Read,H43..00,Pneumoconiosis due to other inorganic dust,res72: Charlson comorbidities,diagnostic
Read,1459A,,res72: Charlson comorbidities,diagnostic
Read,493 EP,,res72: Charlson comorbidities,diagnostic
Read,1841A,,res72: Charlson comorbidities,diagnostic
Read,H57yz00,Lung disease with diseases EC NOS,res72: Charlson comorbidities,diagnostic
Read,149 AT,,res72: Charlson comorbidities,diagnostic
Read,G580100,Chronic congestive heart failure,res72: Charlson comorbidities,diagnostic
Read,1736AN,,res72: Charlson comorbidities,diagnostic
Read,Eu02z14,[X] Senile dementia NOS,res72: Charlson comorbidities,diagnostic
Read,1519A,,res72: Charlson comorbidities,diagnostic
Read,8H2S.00,Admit heart failure emergency,res72: Charlson comorbidities,diagnostic
Read,1569A,,res72: Charlson comorbidities,diagnostic
Read,8CL3.00,Heart failure care plan discussed with patient,res72: Charlson comorbidities,diagnostic
Read,1550A,,res72: Charlson comorbidities,diagnostic
Read,H351.00,Bagassosis,res72: Charlson comorbidities,diagnostic
Read,1619A,,res72: Charlson comorbidities,diagnostic
Read,G582.00,Acute heart failure,res72: Charlson comorbidities,diagnostic
Read,1950A,,res72: Charlson comorbidities,diagnostic
Read,662W.00,Heart failure annual review,res72: Charlson comorbidities,diagnostic
Read,2020FR,,res72: Charlson comorbidities,diagnostic
Read,7612111,Balfour excision of gastric ulcer,res72: Charlson comorbidities,diagnostic
Read,1562C,,res72: Charlson comorbidities,diagnostic
Read,H310z00,Simple chronic bronchitis NOS,res72: Charlson comorbidities,diagnostic
Read,B08y.00,Malignant neoplasm of other specified hypopharyngeal site,res72: Charlson comorbidities,diagnostic
Read,H32y200,MacLeod's unilateral emphysema,res72: Charlson comorbidities,diagnostic
Read,2050PM,,res72: Charlson comorbidities,diagnostic
Read,G580200,Decompensated cardiac failure,res72: Charlson comorbidities,diagnostic
Read,1630A,,res72: Charlson comorbidities,diagnostic
Read,4270R,,res72: Charlson comorbidities,diagnostic
Read,159,,res72: Charlson comorbidities,diagnostic
Read,H420.00,Talc pneumoconiosis,res72: Charlson comorbidities,diagnostic
Read,193 AG,,res72: Charlson comorbidities,diagnostic
Read,H311z00,Mucopurulent chronic bronchitis NOS,res72: Charlson comorbidities,diagnostic
Read,1870A,,res72: Charlson comorbidities,diagnostic
Read,K0A3500,Chronic neph syn difus mesangiocapillary glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,2022BK,,res72: Charlson comorbidities,diagnostic
Read,Hyu3000,[X]Other emphysema,res72: Charlson comorbidities,diagnostic
Read,1890MB,,res72: Charlson comorbidities,diagnostic
Read,4271A,,res72: Charlson comorbidities,diagnostic
Read,1929D,,res72: Charlson comorbidities,diagnostic
Read,14AM.00,H/O: Heart failure in last year,res72: Charlson comorbidities,diagnostic
Read,1450C,,res72: Charlson comorbidities,diagnostic
Read,5319PT,,res72: Charlson comorbidities,diagnostic
Read,1538B,,res72: Charlson comorbidities,diagnostic
Read,Eu02z16,"[X] Senile dementia, depressed or paranoid type",res72: Charlson comorbidities,diagnostic
Read,2104DN,,res72: Charlson comorbidities,diagnostic
Read,H35yz00,Other allergic alveolitis NOS,res72: Charlson comorbidities,diagnostic
Read,188 RC,,res72: Charlson comorbidities,diagnostic
Read,H331.00,Intrinsic asthma,res72: Charlson comorbidities,diagnostic
Read,1879A,,res72: Charlson comorbidities,diagnostic
Read,H57y.00,Lung disease with diseases EC,res72: Charlson comorbidities,diagnostic
Read,2061,,res72: Charlson comorbidities,diagnostic
Read,H582.00,Compensatory emphysema,res72: Charlson comorbidities,diagnostic
Read,1719FB,,res72: Charlson comorbidities,diagnostic
Read,4270C,,res72: Charlson comorbidities,diagnostic
Read,159 CD,,res72: Charlson comorbidities,diagnostic
Read,J110111,Bleeding acute gastric ulcer,res72: Charlson comorbidities,diagnostic
Read,B524200,"Malignant neoplasm of peripheral nerve of low limb, incl hip",res72: Charlson comorbidities,diagnostic
Read,7824FH,,res72: Charlson comorbidities,diagnostic
Read,1538AN,,res72: Charlson comorbidities,diagnostic
Read,G58z.00,Heart failure NOS,res72: Charlson comorbidities,diagnostic
Read,ByuD800,[X]Other specified leukaemias,res72: Charlson comorbidities,diagnostic
Read,J11..11,Prepyloric ulcer,res72: Charlson comorbidities,diagnostic
Read,1899T,,res72: Charlson comorbidities,diagnostic
Read,J130200,Acute peptic ulcer with perforation,res72: Charlson comorbidities,diagnostic
Read,2069,,res72: Charlson comorbidities,diagnostic
Read,G58z.12,Cardiac failure NOS,res72: Charlson comorbidities,diagnostic
Read,1550HB,,res72: Charlson comorbidities,diagnostic
Read,G58z.11,Weak heart,res72: Charlson comorbidities,diagnostic
Read,1890HM,,res72: Charlson comorbidities,diagnostic
Read,14A6.00,H/O: heart failure,res72: Charlson comorbidities,diagnostic
Read,1923,,res72: Charlson comorbidities,diagnostic
Read,G580.12,Right heart failure,res72: Charlson comorbidities,diagnostic
Read,1950MA,,res72: Charlson comorbidities,diagnostic
Read,G580300,Compensated cardiac failure,res72: Charlson comorbidities,diagnostic
Read,1719LM,,res72: Charlson comorbidities,diagnostic
Read,G581000,Acute left ventricular failure,res72: Charlson comorbidities,diagnostic
Read,190 A,,res72: Charlson comorbidities,diagnostic
Read,G554000,Congestive cardiomyopathy,res72: Charlson comorbidities,diagnostic
Read,B151200,Malignant neoplasm of intrahepatic biliary passages,res72: Charlson comorbidities,diagnostic
Read,1O1..00,Heart failure confirmed,res72: Charlson comorbidities,diagnostic
Read,1959DB,,res72: Charlson comorbidities,diagnostic
Read,G232.00,Hypertensive heart&renal dis wth (congestive) heart failure,res72: Charlson comorbidities,diagnostic
Read,B626z00,Malignant mast cell tumour NOS,res72: Charlson comorbidities,diagnostic
Read,G580.11,Congestive cardiac failure,res72: Charlson comorbidities,diagnostic
Read,ByuD700,[X]Other monocytic leukaemia,res72: Charlson comorbidities,diagnostic
Read,H35zz00,Allergic alveolitis and pneumonitis NOS,res72: Charlson comorbidities,diagnostic
Read,1840A,,res72: Charlson comorbidities,diagnostic
Read,G58..11,Cardiac failure,res72: Charlson comorbidities,diagnostic
Read,B003200,"Malignant neoplasm of lower lip, mucosa",res72: Charlson comorbidities,diagnostic
Read,G581.00,Left ventricular failure,res72: Charlson comorbidities,diagnostic
Read,B553100,Malignant neoplasm of presacral region,res72: Charlson comorbidities,diagnostic
Read,J14..15,Stomal ulcer,res72: Charlson comorbidities,diagnostic
Read,1601A,,res72: Charlson comorbidities,diagnostic
Read,G580.00,Congestive heart failure,res72: Charlson comorbidities,diagnostic
Read,1732AC,,res72: Charlson comorbidities,diagnostic
Read,H41z.00,Asbestosis NOS,res72: Charlson comorbidities,diagnostic
Read,1929A,,res72: Charlson comorbidities,diagnostic
Read,Hyu4300,[X]Hypersensitivity pneumonitis due to other organic dusts,res72: Charlson comorbidities,diagnostic
Read,201 G,,res72: Charlson comorbidities,diagnostic
Read,G58..00,Heart failure,res72: Charlson comorbidities,diagnostic
Read,1519BL,,res72: Charlson comorbidities,diagnostic
Read,5932A,,res72: Charlson comorbidities,diagnostic
Read,1529BL,,res72: Charlson comorbidities,diagnostic
Read,J11..12,Pyloric ulcer,res72: Charlson comorbidities,diagnostic
Read,B067.00,Malignant neoplasm of posterior wall of oropharynx,res72: Charlson comorbidities,diagnostic
Read,8B29.00,Cardiac failure therapy,res72: Charlson comorbidities,diagnostic
Read,B62x000,T-zone lymphoma,res72: Charlson comorbidities,diagnostic
Read,H35y.00,Other allergic alveolitis,res72: Charlson comorbidities,diagnostic
Read,B18y700,Malignant neoplasm of mesentery,res72: Charlson comorbidities,diagnostic
Read,H431.00,Bauxite fibrosis of lung,res72: Charlson comorbidities,diagnostic
Read,174 DL,,res72: Charlson comorbidities,diagnostic
Read,G580000,Acute congestive heart failure,res72: Charlson comorbidities,diagnostic
Read,2059E,,res72: Charlson comorbidities,diagnostic
Read,Hyu4000,[X]Pneumoconiosis due to other dust containing silica,res72: Charlson comorbidities,diagnostic
Read,B312z00,Malig neop connective and soft tissue hip and leg NOS,res72: Charlson comorbidities,diagnostic
Read,H423.00,Massive silicotic fibrosis,res72: Charlson comorbidities,diagnostic
Read,186 NT,,res72: Charlson comorbidities,diagnostic
Read,H32y000,Acute vesicular emphysema,res72: Charlson comorbidities,diagnostic
Read,2070BL,,res72: Charlson comorbidities,diagnostic
Read,493 HR,,res72: Charlson comorbidities,diagnostic
Read,B002300,"Malignant neoplasm of upper lip, oral aspect",res72: Charlson comorbidities,diagnostic
Read,5192BY,,res72: Charlson comorbidities,diagnostic
Read,B54y.00,Malignant neoplasm of other specified endocrine gland,res72: Charlson comorbidities,diagnostic
Read,5151,,res72: Charlson comorbidities,diagnostic
Read,1820A,,res72: Charlson comorbidities,diagnostic
Read,H353.00,Suberosis ( cork-handlers' lung ),res72: Charlson comorbidities,diagnostic
Read,147 A,,res72: Charlson comorbidities,diagnostic
Read,B175.00,"Malignant neoplasm, overlapping lesion of pancreas",res72: Charlson comorbidities,diagnostic
Read,1733AF,,res72: Charlson comorbidities,diagnostic
Read,583 A,,res72: Charlson comorbidities,diagnostic
Read,2104AD,,res72: Charlson comorbidities,diagnostic
Read,K3441B,,res72: Charlson comorbidities,diagnostic
Read,1890NR,,res72: Charlson comorbidities,diagnostic
Read,493 BG,,res72: Charlson comorbidities,diagnostic
Read,1439A,,res72: Charlson comorbidities,diagnostic
Read,B560500,Secondary and unspec malig neop submandibular lymph nodes,res72: Charlson comorbidities,diagnostic
Read,1550BP,,res72: Charlson comorbidities,diagnostic
Read,493 BI,,res72: Charlson comorbidities,diagnostic
Read,1519B,,res72: Charlson comorbidities,diagnostic
Read,491 BT,,res72: Charlson comorbidities,diagnostic
Read,208 CE,,res72: Charlson comorbidities,diagnostic
Read,466 BC,,res72: Charlson comorbidities,diagnostic
Read,B010z00,Malignant neoplasm of fixed part of tongue NOS,res72: Charlson comorbidities,diagnostic
Read,691 TM,,res72: Charlson comorbidities,diagnostic
Read,B06yz00,Malignant neoplasm of other specified site of oropharynx NOS,res72: Charlson comorbidities,diagnostic
Read,493 AC,,res72: Charlson comorbidities,diagnostic
Read,1709AK,,res72: Charlson comorbidities,diagnostic
Read,B312500,Malignant neoplasm of connective and soft tissue of toe,res72: Charlson comorbidities,diagnostic
Read,B517300,Malignant neoplasm of pons,res72: Charlson comorbidities,diagnostic
Read,493 AJ,,res72: Charlson comorbidities,diagnostic
Read,2020FB,,res72: Charlson comorbidities,diagnostic
Read,Eu00z00,"[X]Dementia in Alzheimer's disease, unspecified",res72: Charlson comorbidities,diagnostic
Read,1608A,,res72: Charlson comorbidities,diagnostic
Read,B583000,Secondary malignant neoplasm of brain,res72: Charlson comorbidities,diagnostic
Read,1959CB,,res72: Charlson comorbidities,diagnostic
Read,H432.00,Berylliosis,res72: Charlson comorbidities,diagnostic
Read,1539A,,res72: Charlson comorbidities,diagnostic
Read,H460z00,Bronchitis and pneumonitis due to chemical fumes NOS,res72: Charlson comorbidities,diagnostic
Read,1701A,,res72: Charlson comorbidities,diagnostic
Read,H464200,Chronic pulmonary fibrosis due to chemical fumes,res72: Charlson comorbidities,diagnostic
Read,1409A,,res72: Charlson comorbidities,diagnostic
Read,761J.11,Stomach ulcer operations,res72: Charlson comorbidities,diagnostic
Read,1959CF,,res72: Charlson comorbidities,diagnostic
Read,B565300,Secondary and unspec malig neop sacral lymph nodes,res72: Charlson comorbidities,diagnostic
Read,1959AA,,res72: Charlson comorbidities,diagnostic
Read,715 MR,,res72: Charlson comorbidities,diagnostic
Read,1959BD,,res72: Charlson comorbidities,diagnostic
Read,N060.11,Endemic polyarthritis,res72: Charlson comorbidities,diagnostic
Read,1519L,,res72: Charlson comorbidities,diagnostic
Read,H352000,Budgerigar-fanciers' lung,res72: Charlson comorbidities,diagnostic
Read,Byu5900,"[X]Malignant neoplasm/connective + soft tissue,unspecified",res72: Charlson comorbidities,diagnostic
Read,H47y000,Detergent asthma,res72: Charlson comorbidities,diagnostic
Read,186 CH,,res72: Charlson comorbidities,diagnostic
Read,H35z.00,Allergic alveolitis and pneumonitis NOS,res72: Charlson comorbidities,diagnostic
Read,1719AC,,res72: Charlson comorbidities,diagnostic
Read,493 BD,,res72: Charlson comorbidities,diagnostic
Read,B311400,Malignant neoplasm of connective and soft tissue of finger,res72: Charlson comorbidities,diagnostic
Read,491 E,,res72: Charlson comorbidities,diagnostic
Read,1959BB,,res72: Charlson comorbidities,diagnostic
Read,493 GR,,res72: Charlson comorbidities,diagnostic
Read,1600A,,res72: Charlson comorbidities,diagnostic
Read,B153.00,Secondary malignant neoplasm of liver,res72: Charlson comorbidities,diagnostic
Read,B621300,Mycosis fungoides of intra-abdominal lymph nodes,res72: Charlson comorbidities,diagnostic
