Coding System (Read),Codes,Description,Entity type,Category
Read,88528998,Troglitazone 200mg Tablet,res67: Diabetes_Drug_Code,drug
Read,90048998,Rosiglitazone 2mg tablet,res67: Diabetes_Drug_Code,drug
Read,92237997,Pioglitazone 30mg tablets,res67: Diabetes_Drug_Code,drug
Read,89763996,Rosiglitazone 8mg tablets,res67: Diabetes_Drug_Code,drug
Read,90048996,ROSIGLITAZONE 8mg tablets,res67: Diabetes_Drug_Code,drug
Read,88528996,Troglitazone 400mg Tablet,res67: Diabetes_Drug_Code,drug
Read,92238997,PIOGLITAZONE 30mg tablets,res67: Diabetes_Drug_Code,drug
Read,90048997,ROSIGLITAZONE 4mg tablets,res67: Diabetes_Drug_Code,drug
Read,92237998,Pioglitazone 15mg tablets,res67: Diabetes_Drug_Code,drug
Read,92238998,PIOGLITAZONE 15mg tablets,res67: Diabetes_Drug_Code,drug
Read,89763997,Rosiglitazone 4mg tablets,res67: Diabetes_Drug_Code,drug
Read,88523996,TROGLITAZONE 400mg tablets,res67: Diabetes_Drug_Code,drug
Read,88523998,TROGLITAZONE 200mg tablets,res67: Diabetes_Drug_Code,drug
Read,87885998,Pioglitazone 45mg tablets,res67: Diabetes_Drug_Code,drug
Read,53326979,Dapagliflozin 5mg tablets,res67: Diabetes_Drug_Code,drug
Read,53328979,Dapagliflozin 10mg tablets,res67: Diabetes_Drug_Code,drug
Read,53327979,DAPAGLIFLOZIN 10mg tablets,res67: Diabetes_Drug_Code,drug
Read,53325979,DAPAGLIFLOZIN 5mg tablets,res67: Diabetes_Drug_Code,drug
Read,88131998,NATEGLINIDE 60mg tablets,res67: Diabetes_Drug_Code,drug
Read,88132996,Nateglinide 180mg tablets,res67: Diabetes_Drug_Code,drug
Read,88131997,NATEGLINIDE 120mg tablets,res67: Diabetes_Drug_Code,drug
Read,88131996,NATEGLINIDE 180mg tablets,res67: Diabetes_Drug_Code,drug
Read,88132997,Nateglinide 120mg tablets,res67: Diabetes_Drug_Code,drug
Read,91924997,Repaglinide 1mg tablets,res67: Diabetes_Drug_Code,drug
Read,91924998,Repaglinide 500microgram tablets,res67: Diabetes_Drug_Code,drug
Read,85267998,REPAGLINIDE 1mg tablets,res67: Diabetes_Drug_Code,drug
Read,92999979,Repaglinide 500microgram tablets,res67: Diabetes_Drug_Code,drug
Read,85268998,REPAGLINIDE 0.5mg tablets,res67: Diabetes_Drug_Code,drug
Read,85266998,REPAGLINIDE 2mg tablets,res67: Diabetes_Drug_Code,drug
Read,91924996,Repaglinide 2mg tablets,res67: Diabetes_Drug_Code,drug
Read,88132998,Nateglinide 60mg tablets,res67: Diabetes_Drug_Code,drug
Read,91908990,Repaglinide 500microgram tablets,res67: Diabetes_Drug_Code,drug
Read,91923997,REPAGLINIDE 1mg tablets,res67: Diabetes_Drug_Code,drug
Read,91923996,REPAGLINIDE 2mg tablets,res67: Diabetes_Drug_Code,drug
Read,91923998,REPAGLINIDE 0.5mg tablets,res67: Diabetes_Drug_Code,drug
Read,54905979,Linagliptin 2.5mg / Metformin 850mg tablets,res67: Diabetes_Drug_Code,drug
Read,54904979,LINAGLIP/METFORM 2.5/850mg tab,res67: Diabetes_Drug_Code,drug
Read,84009998,VILDA/METFORMIN 50/850mg tabs,res67: Diabetes_Drug_Code,drug
Read,87182998,Rosiglitazone 2mg / Metformin 1g tablets,res67: Diabetes_Drug_Code,drug
Read,87180998,ROSIGL 2mg/METFRMN 1000mg tab,res67: Diabetes_Drug_Code,drug
Read,87774998,Metformin with rosiglitazone 500mg + 1mg Tablet,res67: Diabetes_Drug_Code,drug
Read,85625998,Pioglitazone 15mg / Metformin 850mg tablets,res67: Diabetes_Drug_Code,drug
Read,87166998,Metformin with rosiglitazone 1000mg + 2mg Tablet,res67: Diabetes_Drug_Code,drug
Read,87179998,ROSIGL 4mg/METFRMN 1000mg tab,res67: Diabetes_Drug_Code,drug
Read,84011998,Vildagliptin 50mg / Metformin 850mg tablets,res67: Diabetes_Drug_Code,drug
Read,87181998,Rosiglitazone 4mg / Metformin 1g tablets,res67: Diabetes_Drug_Code,drug
Read,87165998,Metformin with rosiglitazone 1000mg + 4mg Tablet,res67: Diabetes_Drug_Code,drug
Read,87772998,Metformin with rosiglitazone 500mg + 2mg Tablet,res67: Diabetes_Drug_Code,drug
Read,83401998,Metformin 1g / Sitagliptin 50mg tablets,res67: Diabetes_Drug_Code,drug
Read,87771998,ROSIGLTZO/METFRMN 1/500mg tab,res67: Diabetes_Drug_Code,drug
Read,87775998,Rosiglitazone 1mg / Metformin 500mg tablets,res67: Diabetes_Drug_Code,drug
Read,85624998,Metformin with pioglitazone 850mg + 15mg Tablet,res67: Diabetes_Drug_Code,drug
Read,82068998,SITAG/METFORMIN 50/1000mg tabs,res67: Diabetes_Drug_Code,drug
Read,87770998,ROSIGLTZN/METFRMN 2/500mg tab,res67: Diabetes_Drug_Code,drug
Read,54906979,LINGLIP/METFORM 2.5/1000mg tab,res67: Diabetes_Drug_Code,drug
Read,54907979,Linagliptin 2.5mg / Metformin 1g tablets,res67: Diabetes_Drug_Code,drug
Read,87773998,Rosiglitazone 2mg / Metformin 500mg tablets,res67: Diabetes_Drug_Code,drug
Read,85622998,METFMN 850mg/PIOGLIT 15mg tabs,res67: Diabetes_Drug_Code,drug
Read,84008998,VILDA/METFORMIN 50/1000mg tabs,res67: Diabetes_Drug_Code,drug
Read,84010998,Vildagliptin 50mg / Metformin 1g tablets,res67: Diabetes_Drug_Code,drug
Read,86549998,INSULIN GLULISIN 100iu/mL cart,res67: Diabetes_Drug_Code,drug
Read,86551998,INSULIN GLULISINE 100iu/mL vls,res67: Diabetes_Drug_Code,drug
Read,96049998,Insulin soluble porcine 100units/ml solution for injection 1.5ml cartridges,res67: Diabetes_Drug_Code,drug
Read,60064979,INSULIN ASPART 100u/mL cart,res67: Diabetes_Drug_Code,drug
Read,98474990,Insulin soluble bovine 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86047998,Insulin human 1mg inhalation powder blisters,res67: Diabetes_Drug_Code,drug
Read,86046998,Insulin human 3mg inhalation powder blisters,res67: Diabetes_Drug_Code,drug
Read,86319998,Insulin soluble human 100units/ml solution for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,83403998,INSULIN LISPRO 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,86174998,Human insulin 100u/mL inj cart,res67: Diabetes_Drug_Code,drug
Read,88999998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,86314998,NEUTRAL INSULIN 100iu/mL carts,res67: Diabetes_Drug_Code,drug
Read,86312998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,91612998,INSULIN ASPART 100u/mL syrnge,res67: Diabetes_Drug_Code,drug
Read,96787992,INSULIN HUMULIN S (NEUTRAL) CARTRIDGE 100 I/U,res67: Diabetes_Drug_Code,drug
Read,86316998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,96048998,Insulin neutral human 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86185998,Insulin soluble porcine 100units/ml solution for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,90691998,Insulin soluble human pyr 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,98480998,Insulin soluble porcine 100units/ml solution for injection 1.5ml cartridges,res67: Diabetes_Drug_Code,drug
Read,81164998,INSULIN ASPART 100units/mL pen,res67: Diabetes_Drug_Code,drug
Read,86313998,Human Insulin 100u/mL inj pen,res67: Diabetes_Drug_Code,drug
Read,94202992,INSULIN NEUSULIN (NEUTRAL)(PURIFIED) 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,86553998,Insulin glulisine 100unit/ml Solution for injection,res67: Diabetes_Drug_Code,drug
Read,90379998,Insulin aspart human pyr 100 iu/ml Injection,res67: Diabetes_Drug_Code,drug
Read,96047998,Insulin neutral human 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86215998,INSULIN GLULISINE 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,86237998,Insulin glulisine 100units/ml solution for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,97602992,INSULIN SOLUBLE 40 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,98198998,INSULIN ASPART 100u/mL cart,res67: Diabetes_Drug_Code,drug
Read,90690998,Insulin soluble human emp 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,96286992,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,95162992,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,93467992,INSULIN SOLUBLE INJ I/U^2,res67: Diabetes_Drug_Code,drug
Read,99557998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,86044998,HUMAN INSULIN 3mg pdr for inh,res67: Diabetes_Drug_Code,drug
Read,97322997,Human Insulin 100u/mL inj pen,res67: Diabetes_Drug_Code,drug
Read,99976992,INSULIN SOLUBLE 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,88413998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,86255998,Insulin lispro 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,91274998,Human Insulin 100u/mL inj pen,res67: Diabetes_Drug_Code,drug
Read,86045998,HUMAN INSULIN 1mg pdr for inh,res67: Diabetes_Drug_Code,drug
Read,96688992,INSULIN NEUTRAL (HUMAN) 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,98227998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,87435979,INSULIN ASPART 100units/mL pen,res67: Diabetes_Drug_Code,drug
Read,86251998,INSULIN LISPRO 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,91509998,INSULIN ASPART 100units/mL pen,res67: Diabetes_Drug_Code,drug
Read,86184998,Insulin soluble porcine 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86214998,Insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,87434979,INSULIN ASPART 100units/mL pen,res67: Diabetes_Drug_Code,drug
Read,97133992,CHLORPROPAMIDE 500 MG TAB,res67: Diabetes_Drug_Code,drug
Read,86263998,Insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,86315998,Insulin soluble human 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,88003998,Insulin soluble human crb 100iu/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86176998,Insulin soluble bovine 100units/ml solution for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,99402998,INSULIN ASPART 100u/mL vial,res67: Diabetes_Drug_Code,drug
Read,95158992,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,94292998,Insulin soluble human emp 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,96295992,INSULIN QUICKSOL (SOLUBLE NEUTRAL) 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,90012998,Insulin lispro 100units/ml solution for injection 1.5ml cartridges,res67: Diabetes_Drug_Code,drug
Read,93572979,INSULIN LISPRO 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,96290992,INSULIN NEUTRAL (PURIFIED) 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,86252998,INSULIN LISPRO 100iu/mL carts,res67: Diabetes_Drug_Code,drug
Read,90689998,Insulin soluble human prb 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,94477992,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,94948998,Insulin soluble porcine 100units/ml solution for injection 1.5ml cartridges,res67: Diabetes_Drug_Code,drug
Read,97322998,NEUTRAL INSULIN 100iu/mL carts,res67: Diabetes_Drug_Code,drug
Read,90202979,Human Insulin 100u/mL inj pen,res67: Diabetes_Drug_Code,drug
Read,96065998,Human insulin 100u/mL inj cart,res67: Diabetes_Drug_Code,drug
Read,86183998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,87442979,INSULIN ASPART 100u/mL cart,res67: Diabetes_Drug_Code,drug
Read,86253998,INSULIN LISPRO 100iu/mL vials,res67: Diabetes_Drug_Code,drug
Read,86182998,NEUTRAL INSULIN 100iu/mL carts,res67: Diabetes_Drug_Code,drug
Read,96044992,INSULIN BP 100 I/U,res67: Diabetes_Drug_Code,drug
Read,86317998,Insulin soluble human 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,99553998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,96050998,Neutral insulin bovine 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,90015998,INSULIN LISPRO 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,86175998,Insulin soluble bovine cartridge 100unit/ml Solution for injection,res67: Diabetes_Drug_Code,drug
Read,97525998,Human insulin 100u/mL inj cart,res67: Diabetes_Drug_Code,drug
Read,98982998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,86254998,Insulin lispro 100units/ml solution for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,86256998,Insulin lispro 100units/ml solution for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,88851998,NEUTRAL INSULIN 100iu/mL carts,res67: Diabetes_Drug_Code,drug
Read,86236998,Insulin glulisine 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86173998,NEUTRAL INSULIN 100iu/mL 10mL,res67: Diabetes_Drug_Code,drug
Read,85591998,Insulin glulisine 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86265998,Insulin aspart 100units/ml solution for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,84421998,INSULIN GLULISINE 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,86264998,Insulin aspart 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86169998,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,90685998,Insulin zinc mixed human 100units/ml suspension for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,96055998,Insulin isophane porcine 100units/ml suspension for injection 1.5ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86266998,Isoph insulin hum 100u/mL pen,res67: Diabetes_Drug_Code,drug
Read,92376997,Insulin biphasic isophane human crb 25:75; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86249998,Insulin lispro biphasic 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,90684996,Insulin biphasic isophane human pyr 30:70; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,94322998,Insulin isophane human crb 100iu/ml Injection,res67: Diabetes_Drug_Code,drug
Read,98228997,Insulin isophane human 100units/ml suspension for injection 1.5ml cartridges,res67: Diabetes_Drug_Code,drug
Read,97052996,Insulin biphasic isophane human prb 30:70; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,96046992,INSULIN HUMULIN M4 CARTRIDGE 100 I/U,res67: Diabetes_Drug_Code,drug
Read,96285992,INSULIN HYPURIN PROTAMINE ZINC 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,96291992,ISOPHANE INSULIN 100iu/mL 10m,res67: Diabetes_Drug_Code,drug
Read,86309998,Insulin isophane biphasic human 20/80 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86241998,Insulin glargine 100units/ml solution for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,91294997,Insulin isophane biphasic human 10/90 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,91700998,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 5ml vials,res67: Diabetes_Drug_Code,drug
Read,91292997,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,96058998,Insulin zinc suspension crystalline human pyr 100unit/ml long acting Injection,res67: Diabetes_Drug_Code,drug
Read,86077998,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,86267998,Insulin isophane human 100units/ml suspension for injection 5ml vials,res67: Diabetes_Drug_Code,drug
Read,90687998,Insulin isophane human prb 100iu/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86193998,Insulin isophane porcine 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86191998,ISOPHANE INSULIN 100iu/mL 10m,res67: Diabetes_Drug_Code,drug
Read,81426998,Isoph insulin hum 100u/mL pen,res67: Diabetes_Drug_Code,drug
Read,81963998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,86189998,Insulin isophane biphasic porcine 30/70 100units/ml suspension for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,86188998,Insulin isophane biphasic porcine 30/70 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,84779998,INSULIN DETEMIR 100iu/mL syrg,res67: Diabetes_Drug_Code,drug
Read,89990998,Insulin biphasic lispro human prb 25:75; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86306998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,96292992,INSULIN ISOPHANE (HIGHLY PURIFIED) 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,92376996,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 5ml vials,res67: Diabetes_Drug_Code,drug
Read,89888998,Insulin biphasic isophane human emp 30:70; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,97051998,Insulin biphasic isophane human prb 40:60; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,89990997,Insulin biphasic lispro human prb 50:50; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,90169998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,99977992,INSULIN ISOPHANE 50%/NEUTRAL 50% 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,86268998,HUMAN ISOPH INS 100u/mL cart,res67: Diabetes_Drug_Code,drug
Read,82457998,Insulin lispro biphasic 25/75 100units/ml suspension for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,96060998,Insulin zinc suspension mixed human pyr 100unit/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86275998,Insulin isophane human 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,91291997,Insulin isophane biphasic human 40/60 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,86028998,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86280998,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 5ml vials,res67: Diabetes_Drug_Code,drug
Read,86078998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,86283998,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 5ml vials,res67: Diabetes_Drug_Code,drug
Read,86284998,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,86294998,Insulin isophane biphasic human 40/60 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86291998,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,86295998,Insulin isophane biphasic human 40/60 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,91292996,Insulin biphasic isophane human pyr 30:70; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86298998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,86240998,INSULIN GLARGINE 100iu/mL vial,res67: Diabetes_Drug_Code,drug
Read,99978992,INSULIN ISOPHANE (PURIFIED) 100 I/U INJ,res67: Diabetes_Drug_Code,drug
Read,84422998,INSULIN GLARGINE 100iu/mL pen,res67: Diabetes_Drug_Code,drug
Read,92323998,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,91273998,Insulin biphasic isophane human prb 40:60; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,97599992,ISOPHANE INSULIN 100iu/mL 10m,res67: Diabetes_Drug_Code,drug
Read,86305998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,91290996,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 10ml vials,res67: Diabetes_Drug_Code,drug
Read,97527998,INSULN ZINC LENTE 100iu/mL in,res67: Diabetes_Drug_Code,drug
Read,91295998,Isoph insulin hum 100u/mL pen,res67: Diabetes_Drug_Code,drug
Read,86259998,Biphas aspart 30/70 pen 3mL,res67: Diabetes_Drug_Code,drug
Read,89668979,INSULIN GLARGINE 100iu/mL cart,res67: Diabetes_Drug_Code,drug
Read,97052998,Insulin biphasic isophane human prb 10:90; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,99533998,ISOPHANE INSULIN 100iu/mL 10m,res67: Diabetes_Drug_Code,drug
Read,89554998,Biphas aspart 30/70 pen 3mL,res67: Diabetes_Drug_Code,drug
Read,86260998,Biphasic aspart 30/70 cart 3m,res67: Diabetes_Drug_Code,drug
Read,86304998,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable,res67: Diabetes_Drug_Code,drug
Read,86186998,Insulin isophane biphasic porcine 30/70 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,91505998,Insulin isophane human 100units/ml suspension for injection 3ml pre-filled disposable devices,res67: Diabetes_Drug_Code,drug
Read,87967998,Insulin biphasic isophane human prb 25:75; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,91275997,Insulin biphasic isophane human prb 20:80; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,86029998,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml cartridges,res67: Diabetes_Drug_Code,drug
Read,97053998,INSULN ZINC LENTE 100iu/mL in,res67: Diabetes_Drug_Code,drug
Read,98225998,Insulin biphasic isophane human emp 50:50; 100 units/ml Injection,res67: Diabetes_Drug_Code,drug
Read,95163992,ISOPHANE INSULIN 100iu/mL 10m,res67: Diabetes_Drug_Code,drug
Read,86276998,Insulin isophane human vial 100unit/ml Sterile suspension injection,res67: Diabetes_Drug_Code,drug
