Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,9047,FEMATRIX 80 patch 80mcg/24 hours (2.5mg/unit) [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,9649,ELLESTE-SOLO MX 80 patch 80mcg/24 hours (2.5mg/unit) [MEDA],res72: Hormone replacement therapy,drug
CPRD_product_code,9268,estradiol twice weekly patch 50micrograms/24 hours (4mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,10180,ESTRADOT patch 50 micrograms/24 hours (0.78mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,10076,ESTRADOT patch 75 micrograms/24 hours (1.17mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,10096,ESTRADOT patch 100 micrograms/24 hours (1.56mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,10126,ESTRADOT patch 25 micrograms/24 hours (0.39mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,10967,MENOREST patch 37.5micrograms/24 hours (3.29mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,10946,MENOREST patch 50micrograms/24 hours (4.33mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,11672,estradiol twice weekly patch 25micrograms/24 hours (0.75mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,18218,estradiol twice weekly patch 100micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,13582,MENOREST patch 75micrograms/24hours (6.57mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,11882,estradiol twice weekly patch 50 micrograms/24 hours (0.78mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,4207,ELLESTE-DUET tablets 2mg [MEDA],res72: Hormone replacement therapy,drug
CPRD_product_code,49693,Vagifem 25microgram vaginal tablets (Mawdsley-Brooks & Company Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,4328,ELLESTE-SOLO tablets 1mg [MEDA],res72: Hormone replacement therapy,drug
CPRD_product_code,12773,estradiol twice weekly patch 100micrograms/24hrs (3.0mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,14234,estradiol twice weekly patch 37.5micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,18009,estradiol once weekly patch 50mcg/24hours (3.8 mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,15194,DERMESTRIL patch 100micrograms/24 hours (8mg/unit) [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,14580,DERMESTRIL patch 25micrograms/24 hours (2mg/unit) [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,14792,estradiol twice weekly patch 50micrograms/24 hours(1.5mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,15100,estradiol twice weekly patch 37.5micrograms/24 hours (3.29mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,15298,estradiol twice weekly patch 25 micrograms/24 hours (0.39mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,16437,estradiol once weekly patch 100mcg/24 hour (7.6mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,15880,DERMESTRIL SEPTEM patch 75micrograms/24 hours [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,15869,DERMESTRIL patch 50micrograms/24 hours (4mg/unit) [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,15328,estradiol twice weekly patch 25micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,44494,Vagifem 10microgram vaginal tablets (Novo Nordisk Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,18502,estradiol twice weekly patch 75micrograms/24 hours (2.25mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,21757,ESTRADIOL implant 100mg [ORGANON],res72: Hormone replacement therapy,drug
CPRD_product_code,18383,estradiol twice weekly patch 80micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,18437,estradiol twice weekly patch 75micrograms/24hours (6.57mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,19145,estradiol twice weekly patch 50micrograms/24 hours (4.33mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,20895,DERMESTRIL SEPTEM patch 50micrograms/24 hours [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,19135,ESTRADIOL implant 50mg [ORGANON],res72: Hormone replacement therapy,drug
CPRD_product_code,18600,estradiol twice weekly patch 75micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,18901,estradiol twice weekly patch 50micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,19487,ESTRADOT patch 37.5micrograms/24hours (0.585mg/unit) [NOVARTIS],res72: Hormone replacement therapy,drug
CPRD_product_code,20155,estradiol once weekly patch 50micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,20135,estradiol twice weekly patch 75 micrograms/24 hours (1.17mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,22335,estradiol once weekly patch 100mcg/24 hours (3.0mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,37033,estradiol transdermal patch 75micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,44461,Estradiol 10microgram pessaries,res72: Hormone replacement therapy,drug
CPRD_product_code,26049,estradiol twice weekly patch 100 micrograms/24 hours (1.56mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,35742,estradiol once weekly patch 100micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,32930,DERMESTRIL SEPTEM patch 25micrograms/24 hours [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,37692,estradiol transdermal patch 25micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,37037,estradiol transdermal patch 100micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,42515,estradiol patch 40micrograms/24 hours (1.25mg/unit) ,res72: Hormone replacement therapy,drug
CPRD_product_code,38965,EVOREL 100 patch [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,38932,EVOREL 50 patch [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,37697,estradiol transdermal patch 50micrograms/24 hours ,res72: Hormone replacement therapy,drug
CPRD_product_code,38940,EVOREL 75 patch [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,38935,EVOREL 25 patch [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,31330,estradiol injection 5mg/ml ,res72: Hormone replacement therapy,drug
CPRD_product_code,29449,estradiol injection 1mg/ml ,res72: Hormone replacement therapy,drug
CPRD_product_code,52632,Vagifem 25microgram vaginal tablets (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,3002,ELLESTE-DUET tablets 1mg [MEDA],res72: Hormone replacement therapy,drug
CPRD_product_code,7388,ZUMENON tablets 1mg [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,52480,Estraderm MX 25 patches (Lexon (UK) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,51201,Estradot 50micrograms/24hours patches (Necessity Supplies Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,49694,Estraderm TTS 25 patches (DE Pharmaceuticals),res72: Hormone replacement therapy,drug
CPRD_product_code,52174,Estradot 50micrograms/24hours patches (Sigma Pharmaceuticals Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,51978,Estraderm MX 25 patches (Stephar (U.K.) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,7381,estradiol tablets 2mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,66575,Evorel 50 patches (Lexon (UK) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,52813,Nuvelle TS Phase I patches (Bayer Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,54425,Oestrogel Pump-Pack 0.06% gel (DE Pharmaceuticals),res72: Hormone replacement therapy,drug
CPRD_product_code,57548,Oestrogel Pump-Pack 0.06% gel (Sigma Pharmaceuticals Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,6622,ZUMENON tablets 2mg [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,57514,Estraderm TTS 50 patches (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,56468,Oestrogel Pump-Pack 0.06% gel (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,64735,Estradot 50micrograms/24hours patches (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,4956,estradiol tablets 1mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,57590,Progynova TS 50 patches (Dowelhurst Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,35958,BEDOL tablets 2mg [RESOURCE],res72: Hormone replacement therapy,drug
CPRD_product_code,20888,ADGYN ESTRO tablets 2mg [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,3553,FEMOSTON tablets 2mg + 10mg [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,11363,estradiol and (estradiol with dydrogesterone) tablets 2mg + (2mg + 20mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,3530,FEMOSTON tablets 1mg + 10mg [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,57562,Sandrena 1mg gel sachets (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,5195,FEMOSTON CONTI tablets 1mg + 5mg [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,11157,estradiol and (estradiol with dydrogesterone) tablets 1mg + (1mg + 10mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,8770,FEMOSTON tablets 2mg + 20mg [ABBOTT],res72: Hormone replacement therapy,drug
CPRD_product_code,11511,estradiol and (estradiol with dydrogesterone) tablets 2mg + (2mg + 10 mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,2452,TRISEQUENS forte tablets [NOVO],res72: Hormone replacement therapy,drug
CPRD_product_code,12953,estradiol with dydrogesterone tablets 1mg + 5mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,12907,estradiol and (estradiol with dydrogesterone) tablets 1mg + 5mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,2729,EVOREL CONTI patch (50mcg + 170mcg)/24 hr [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,1183,ESTRACOMBI TTS patch [NOV/CIBA],res72: Hormone replacement therapy,drug
CPRD_product_code,2208,TRISEQUENS tablets [NOVO],res72: Hormone replacement therapy,drug
CPRD_product_code,2115,KLIOVANCE tablets 1mg + 0.5mg [NOVO],res72: Hormone replacement therapy,drug
CPRD_product_code,1268,KLIOFEM tablets 2mg + 1mg [NOVO],res72: Hormone replacement therapy,drug
CPRD_product_code,6603,estradiol with estrone and estriol tablets ,res72: Hormone replacement therapy,drug
CPRD_product_code,5012,estradiol with norethisterone acetate (continuous combined) tablets 2mg + 1mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,12807,estradiol with norethisterone acetate (continuous combined) tablets 2mg + 0.7mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,4393,ELLESTE-DUET CONTI tablets 2mg + 1mg [MEDA],res72: Hormone replacement therapy,drug
CPRD_product_code,9234,EVOREL SEQUI patch 50mcg/24 hours (3.2mg/unit) [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,6030,NUVELLE CONTINUOUS tablets 2mg + 1mg [BAYER],res72: Hormone replacement therapy,drug
CPRD_product_code,12788,estradiol with norethisterone acetate (continuous combined) tablets 1mg + 0.5mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,9976,estradiol with (estradiol + norethisterone acetate) twice weekly patch 50mcg/24 hr + (50mcg+250mcg/2,res72: Hormone replacement therapy,drug
CPRD_product_code,13146,NOVOFEM tablets 1mg + (1mg + 1mg) [NOVO],res72: Hormone replacement therapy,drug
CPRD_product_code,14027,estradiol with (estradiol + norethisterone acetate) tablets 1mg + (1mg + 1mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,14596,estradiol and (estradiol with norethisterone) and (estradiol) triphasic forte tablets 4mg + (4mg + 1,res72: Hormone replacement therapy,drug
CPRD_product_code,14569,estradiol and (estradiol with norethisterone) and (estradiol) triphasic tablets 2mg + (2mg + 1mg) + ,res72: Hormone replacement therapy,drug
CPRD_product_code,16997,estradiol with (estradiol + norethisterone acetate) tablets 2mg + (2mg + 1 mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,14812,estradiol with (estradiol + norethisterone acetate) twice weekly patch 50mcg/24 hr + (50mcg+170mcg/2,res72: Hormone replacement therapy,drug
CPRD_product_code,1922,HORMONIN tablets [SHIRE],res72: Hormone replacement therapy,drug
CPRD_product_code,14950,estradiol with norethisterone acetate twice weekly patch (50mcg + 170mcg)/24 hr ,res72: Hormone replacement therapy,drug
CPRD_product_code,16443,FEMTAB CONTINUOUS tablets 2mg + 1mg [MERCK PHAR],res72: Hormone replacement therapy,drug
CPRD_product_code,52306,Femoston-conti 1mg/5mg tablets (Stephar (U.K.) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,41390,estradiol with (estradiol + norethisterone acetate) twice weekly patch ,res72: Hormone replacement therapy,drug
CPRD_product_code,3179,PROGYNOVA tablets 1mg [BAYER],res72: Hormone replacement therapy,drug
CPRD_product_code,2457,estradiol valerate tablets 1mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,1873,CLIMAVAL tablets 1mg [NOV/SANDOZ],res72: Hormone replacement therapy,drug
CPRD_product_code,2262,CLIMAVAL tablets 2mg [NOV/SANDOZ],res72: Hormone replacement therapy,drug
CPRD_product_code,64995,Climesse tablets (Lexon (UK) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,7001,estradiol valerate tablets 2mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,4326,PROGYNOVA tablets 2mg [BAYER],res72: Hormone replacement therapy,drug
CPRD_product_code,6538,FEMTAB tablets 2mg [MERCK PHAR],res72: Hormone replacement therapy,drug
CPRD_product_code,60637,Climaval 1mg tablets (Lexon (UK) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,7251,FEMTAB tablets 1mg [MERCK PHAR],res72: Hormone replacement therapy,drug
CPRD_product_code,51546,Climaval 2mg tablets (Lexon (UK) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,13990,estradiol with norethisterone acetate patch and tablets 50mcg/24hours(4mg/unit) + 1mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,9413,estradiol valerate and (estradiol valerate with norethisterone) tablets 1mg + (1mg + 1mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,8465,OVESTIN tablets 1mg [ORGANON],res72: Hormone replacement therapy,drug
CPRD_product_code,39622,HORMONIN tablets [AMDIPHARM],res72: Hormone replacement therapy,drug
CPRD_product_code,64580,Elleste Duet Conti tablets (Mawdsley-Brooks & Company Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,1014,ESTRAPAK 50 patch and tablets 50mcg/24hours(4mg/unit) + 1mg [NOV/CIBA],res72: Hormone replacement therapy,drug
CPRD_product_code,10593,estriol tablets 1mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,18311,estriol tablets 250micrograms ,res72: Hormone replacement therapy,drug
CPRD_product_code,2766,CLIMESSE tablets 2mg + 0.7mg [NOV/SANDOZ],res72: Hormone replacement therapy,drug
CPRD_product_code,8162,estradiol with norethisterone patch and tablets 50mcg/24hours(3.2mg/unit) + 1mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,52441,Evorel Conti patches (DE Pharmaceuticals),res72: Hormone replacement therapy,drug
CPRD_product_code,51688,Evorel Conti patches (Lexon (UK) Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,56480,Evorel Conti patches (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,2728,EVOREL PAK treatment pack 50mcg/24hours(3.2mg/unit) + 1mg [JANSSEN],res72: Hormone replacement therapy,drug
CPRD_product_code,24764,estradiol and (estradiol with norethisterone) tablets 2mg + (2mg + 1mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,17475,ADGYN COMBI tablets 2mg + (2mg + 1mg) [STRAKAN],res72: Hormone replacement therapy,drug
CPRD_product_code,2111,CLIMAGEST tablets 2mg [NOV/SANDOZ],res72: Hormone replacement therapy,drug
CPRD_product_code,390,CLIMAGEST tablets 1mg [NOV/SANDOZ],res72: Hormone replacement therapy,drug
CPRD_product_code,28230,CLINORETTE tablets 2mg [RESOURCE],res72: Hormone replacement therapy,drug
CPRD_product_code,56081,Generic Femoston 1/10mg tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,12713,estradiol valerate and (estradiol valerate with norethisterone) tablets 2mg + (2mg + 1 mg) ,res72: Hormone replacement therapy,drug
CPRD_product_code,56056,Generic Elleste Duet 1mg tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,24917,estradiol valerate with norethisterone (continuous combined) tablets 2mg + 0.7mg ,res72: Hormone replacement therapy,drug
CPRD_product_code,55551,Estradiol 500micrograms / Dydrogesterone 2.5mg tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,49985,Femoston-conti 0.5mg/2.5mg tablets (BGP Products Ltd),res72: Hormone replacement therapy,drug
CPRD_product_code,50200,Climagest 1mg tablets (Sigma Pharmaceuticals Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,62530,Generic Tridestra tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,58575,Generic Climagest 1mg tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,58035,Generic Elleste Duet 2mg tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,58516,Generic Femoston 2/10mg tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,65810,Femoston 2/10mg tablets (Sigma Pharmaceuticals Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,65009,Generic Trisequens tablets,res72: Hormone replacement therapy,drug
CPRD_product_code,66404,Climagest 1mg tablets (Waymade Healthcare Plc),res72: Hormone replacement therapy,drug
CPRD_product_code,66434,Generic Evorel Sequi transdermal patches,res72: Hormone replacement therapy,drug
