Coding System (Read),Codes,Description,Entity type,Category
Read,E203000,Compulsive neurosis,res173: Anxiety (Read codes),diagnostic
Read,E203z00,Obsessive-compulsive disorder NOS,res173: Anxiety (Read codes),diagnostic
Read,E203100,Obsessional neurosis,res173: Anxiety (Read codes),diagnostic
Read,Eu42.00,[X]Obsessive - compulsive disorder,res173: Anxiety (Read codes),diagnostic
Read,Eu40300,[X]Needle phobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40100,[X]Social phobias,res173: Anxiety (Read codes),diagnostic
Read,Eu40012,[X]Panic disorder with agoraphobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40.00,[X]Phobic anxiety disorders,res173: Anxiety (Read codes),diagnostic
Read,Eu40011,[X]Agoraphobia without history of panic disorder,res173: Anxiety (Read codes),diagnostic
Read,Eu40000,[X]Agoraphobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40200,[X]Specific (isolated) phobias,res173: Anxiety (Read codes),diagnostic
Read,Eu40299,Needle phobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40112,[X]Social neurosis,res173: Anxiety (Read codes),diagnostic
Read,Eu40111,[X]Anthropophobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40214,[X]Simple phobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40211,[X]Acrophobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40213,[X]Claustrophobia,res173: Anxiety (Read codes),diagnostic
Read,Eu40212,[X]Animal phobias,res173: Anxiety (Read codes),diagnostic
Read,Eu40z00,"[X]Phobic anxiety disorder, unspecified",res173: Anxiety (Read codes),diagnostic
Read,Eu41z00,"[X]Anxiety disorder, unspecified",res173: Anxiety (Read codes),diagnostic
Read,Eu41011,[X]Panic attack,res173: Anxiety (Read codes),diagnostic
Read,Eu40y00,[X]Other phobic anxiety disorders,res173: Anxiety (Read codes),diagnostic
Read,Eu41000,[X]Panic disorder [episodic paroxysmal anxiety],res173: Anxiety (Read codes),diagnostic
Read,Eu40z11,[X]Phobia NOS,res173: Anxiety (Read codes),diagnostic
Read,Eu41.00,[X]Other anxiety disorders,res173: Anxiety (Read codes),diagnostic
Read,Eu40z12,[X]Phobic state NOS,res173: Anxiety (Read codes),diagnostic
Read,Eu41111,[X]Anxiety neurosis,res173: Anxiety (Read codes),diagnostic
Read,Eu41y11,[X]Anxiety hysteria,res173: Anxiety (Read codes),diagnostic
Read,Eu41100,[X]Generalized anxiety disorder,res173: Anxiety (Read codes),diagnostic
Read,Eu41012,[X]Panic state,res173: Anxiety (Read codes),diagnostic
Read,Eu41y00,[X]Other specified anxiety disorders,res173: Anxiety (Read codes),diagnostic
Read,Eu41200,[X]Mixed anxiety and depressive disorder,res173: Anxiety (Read codes),diagnostic
Read,Eu41300,[X]Other mixed anxiety disorders,res173: Anxiety (Read codes),diagnostic
Read,Eu41211,[X]Mild anxiety depression,res173: Anxiety (Read codes),diagnostic
Read,Eu42.12,[X]Obsessive-compulsive neurosis,res173: Anxiety (Read codes),diagnostic
Read,Eu93y12,[X]Childhood overanxious disorder,res173: Anxiety (Read codes),diagnostic
Read,Eu43013,[X]Combat fatigue,res173: Anxiety (Read codes),diagnostic
Read,Eu42z00,"[X]Obsessive-compulsive disorder, unspecified",res173: Anxiety (Read codes),diagnostic
Read,Eu42000,[X]Predominantly obsessional thoughts or ruminations,res173: Anxiety (Read codes),diagnostic
Read,Eu42y00,[X]Other obsessive-compulsive disorders,res173: Anxiety (Read codes),diagnostic
Read,Eu42200,[X]Mixed obsessional thoughts and acts,res173: Anxiety (Read codes),diagnostic
Read,Eu43400,[X]Chron post-traumatic stress disorder follow military comb,res173: Anxiety (Read codes),diagnostic
Read,Eu93200,[X]Social anxiety disorder of childhood,res173: Anxiety (Read codes),diagnostic
Read,Eu43300,[X]Acute post-traumatic stress disorder follow military comb,res173: Anxiety (Read codes),diagnostic
Read,Eu43100,[X]Post - traumatic stress disorder,res173: Anxiety (Read codes),diagnostic
Read,Eu43500,[X]Delayed post-traumat stress disorder follow military comb,res173: Anxiety (Read codes),diagnostic
Read,Eu93100,[X]Phobic anxiety disorder of childhood,res173: Anxiety (Read codes),diagnostic
Read,Eu93000,[X]Separation anxiety disorder of childhood,res173: Anxiety (Read codes),diagnostic
Read,Z4L1.00,Anxiety counselling,res173: Anxiety (Read codes),diagnostic
Read,Z481.00,Phobia counselling,res173: Anxiety (Read codes),diagnostic
Read,Z522600,Flooding - obsessional compulsive disorder,res173: Anxiety (Read codes),diagnostic
