Coding System (Read),Codes,Description,Entity type,Category
Read,Eu02z13,[X] Primary degenerative dementia NOS,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu00z11,[X]Alzheimer's dementia unspec,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu01200,[X]Subcortical vascular dementia,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu02z00,[X] Unspecified dementia,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,E001200,Presenile dementia with paranoia,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu01111,[X]Predominantly cortical dementia,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,E002100,Senile dementia with depression,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu01300,[X]Mixed cortical and subcortical vascular dem...,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu02z16,[X] Senile dementia depressed or paranoid type,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu02z14,[X] Senile dementia NOS,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu02z11,[X] Presenile dementia NOS,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu01y00,[X]Other vascular dementia,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
Read,Eu04100,[X]Delirium superimposed on dementia,res78: Dementia_Alzheimer_Vascular_Mixed_Nonspecific,diagnostic
