Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,2812,Mixtard 40 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,3551,Mixtard 20 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,10245,Mixtard 10 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,60497,Alogliptin 12.5mg / Metformin 1g tablets,res72: Antidiabetics,drug
CPRD_product_code,62605,Metformin 850mg tablets (Kent Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,64987,Abasaglar 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,41558,Glibenclamide 5mg tablets (Teva UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,10277,Humulin M3 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,25678,Glucamet 500mg Tablet (Opus Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,4790,Mixtard 50 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,56691,Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices,res72: Antidiabetics,drug
CPRD_product_code,61043,Sukkarto SR 1000mg tablets (Morningside Healthcare Ltd),res72: Antidiabetics,drug
CPRD_product_code,64723,Abasaglar KwikPen 100units/ml solution for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,7350,Insulin isophane porcine 100units/ml suspension for injection 10ml vials,res72: Antidiabetics,drug
CPRD_product_code,7400,Insulin glargine 100units/ml solution for injection 3ml pre-filled disposable devices,res72: Antidiabetics,drug
CPRD_product_code,61559,Sukkarto SR 500mg tablets (Morningside Healthcare Ltd),res72: Antidiabetics,drug
CPRD_product_code,11990,Metformin 500mg/5ml oral solution sugar free,res72: Antidiabetics,drug
CPRD_product_code,62144,Metformin 500mg modified-release tablets (DE Pharmaceuticals),res72: Antidiabetics,drug
CPRD_product_code,41559,Glibenclamide 5mg tablets (A A H Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,23,Metformin 500mg tablets,res72: Antidiabetics,drug
CPRD_product_code,4715,Humalog mix 25 25/75 100units/ml Injection (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,20810,METFORMIN,res72: Antidiabetics,drug
CPRD_product_code,4784,Lentard mc 100unit/ml Injection (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,4706,Velosulin 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,4129,Insulin soluble porcine 100units/ml solution for injection 1.5ml cartridges,res72: Antidiabetics,drug
CPRD_product_code,4247,Insulin isophane porcine 100units/ml suspension for injection 1.5ml cartridges,res72: Antidiabetics,drug
CPRD_product_code,4199,Humulin m1 100unit/ml M1 injection (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,4163,Rapitard MC 100unit/ml Injection (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,4198,Humulin m3 100unit/ml M3 injection (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,6209,NovoRapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,57529,Humalog 100units/ml solution for injection 10ml vials (Dowelhurst Ltd),res72: Antidiabetics,drug
CPRD_product_code,93,Metformin 850mg tablets,res72: Antidiabetics,drug
CPRD_product_code,6965,Levemir Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,16213,METFORMIN 250 MG TAB,res72: Antidiabetics,drug
CPRD_product_code,4760,Humulin i 100unit/ml Injection (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,10264,Humalog Pen 100units/ml solution for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,63929,Canagliflozin 50mg / Metformin 1g tablets,res72: Antidiabetics,drug
CPRD_product_code,6447,Insulin aspart human pyr 100 iu/ml Injection,res72: Antidiabetics,drug
CPRD_product_code,6061,Novomix 30 30/70 100units/ml Injection (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,10259,Insulin glargine 100units/ml solution for injection 10ml vials,res72: Antidiabetics,drug
CPRD_product_code,16044,Glucophage SR 500mg tablets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,5953,Insulin glargine 100iu/ml Injection,res72: Antidiabetics,drug
CPRD_product_code,2928,METFORMIN HCl 850 MG TAB,res72: Antidiabetics,drug
CPRD_product_code,735,Metformin 100mg/ml Oral solution,res72: Antidiabetics,drug
CPRD_product_code,50682,Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd),res72: Antidiabetics,drug
CPRD_product_code,55767,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pen and Lyxumia 20micrograms/0.2ml ,res72: Antidiabetics,drug
CPRD_product_code,56502,Actrapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,57564,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pen (Waymade Healthcare Plc),res72: Antidiabetics,drug
CPRD_product_code,7815,METFORMIN 800 MG TAB,res72: Antidiabetics,drug
CPRD_product_code,7048,Metformin 500mg modified-release tablets,res72: Antidiabetics,drug
CPRD_product_code,7166,Glucophage 500mg tablets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,3252,METFORMIN HCl 500 MG TAB,res72: Antidiabetics,drug
CPRD_product_code,6958,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pen (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,7610,Glucophage 850mg tablets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,58865,Komboglyze 2.5mg/850mg tablets (AstraZeneca UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,6057,Lantus 100iu/ml Injection (Aventis Pharma),res72: Antidiabetics,drug
CPRD_product_code,54442,Metformin (roi) 1000mg Tablet,res72: Antidiabetics,drug
CPRD_product_code,9341,Insulin biphasic isophane human prb 30:70; 100 units/ml Injection,res72: Antidiabetics,drug
CPRD_product_code,65059,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,16209,INSULIN HYPURIN SOLUBLE 100 I/U INJ,res72: Antidiabetics,drug
CPRD_product_code,5501,Insuman basal 100iu/ml Injection (Aventis Pharma),res72: Antidiabetics,drug
CPRD_product_code,33087,Metformin 500mg tablets (Actavis UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,57457,Metformin 500mg tablets (Aurobindo Pharma Ltd),res72: Antidiabetics,drug
CPRD_product_code,39729,Glucophage SR 1000mg tablets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,5250,Insulin biphasic lispro human prb 25:75; 100 units/ml Injection,res72: Antidiabetics,drug
CPRD_product_code,60968,Metformin 500mg modified-release tablets (Actavis UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,31146,Metsol 500mg/5ml oral solution (Kappin Ltd),res72: Antidiabetics,drug
CPRD_product_code,62899,Xultophy 100units/ml / 3.6mg/ml solution for injection 3ml pre-filled pen (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,34135,Metformin 500mg Tablet (M & A Pharmachem Ltd),res72: Antidiabetics,drug
CPRD_product_code,39598,Metformin 1g modified-release tablets,res72: Antidiabetics,drug
CPRD_product_code,53288,Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,56495,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pen (Waymade Healthcare Plc),res72: Antidiabetics,drug
CPRD_product_code,36948,Prandin 0.5mg tablets (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,33674,Metformin 850mg tablets (A A H Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,34020,Metformin 850mg tablets (IVAX Pharmaceuticals UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,43619,Metformin 1g / Sitagliptin 50mg tablets,res72: Antidiabetics,drug
CPRD_product_code,34004,Metformin 500mg tablets (IVAX Pharmaceuticals UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,10546,INSULIN HUMULIN M4 100 I/U INJ,res72: Antidiabetics,drug
CPRD_product_code,34742,Metformin 850mg tablets (Teva UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,34598,Metformin 500mg tablets (Mylan Ltd),res72: Antidiabetics,drug
CPRD_product_code,34504,Metformin 500mg tablets (Wockhardt UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,34323,Metformin 500mg tablets (A A H Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,34697,Metformin 850mg tablets (Wockhardt UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,39560,Bolamyn SR 500mg tablets (Teva UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,38400,Glucophage SR 750mg tablets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,38355,Metformin 750mg modified-release tablets,res72: Antidiabetics,drug
CPRD_product_code,34836,Metformin 850mg tablets (Actavis UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,34917,Metformin 500mg tablets (Teva UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,40110,Glucophage 500mg oral powder sachets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,45831,Dacadis MR 30mg tablets (Mylan Ltd),res72: Antidiabetics,drug
CPRD_product_code,53867,Metformin 500mg tablets (Zentiva),res72: Antidiabetics,drug
CPRD_product_code,48149,Metformin 500mg tablets (Almus Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,40007,Glucophage 1000mg oral powder sachets (Merck Serono Ltd),res72: Antidiabetics,drug
CPRD_product_code,10545,INSULIN HUMULIN M4 CARTRIDGE 100 I/U,res72: Antidiabetics,drug
CPRD_product_code,62265,Metformin 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,39988,Metformin 500mg oral powder sachets sugar free,res72: Antidiabetics,drug
CPRD_product_code,42161,Orabet 500mg Tablet (Sandoz Ltd),res72: Antidiabetics,drug
CPRD_product_code,47939,Glucient SR 500mg tablets (Consilient Health Ltd),res72: Antidiabetics,drug
CPRD_product_code,40233,Metformin 1g oral powder sachets sugar free,res72: Antidiabetics,drug
CPRD_product_code,43270,Metformin 500mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,46989,Metabet SR 1000mg tablets (Morningside Healthcare Ltd),res72: Antidiabetics,drug
CPRD_product_code,45581,Metabet SR 500mg tablets (Morningside Healthcare Ltd),res72: Antidiabetics,drug
CPRD_product_code,44250,Metformin 500mg/5ml Oral solution (Hillcross Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,56115,Human Actrapid Penfill 100units/ml solution for injection 1.5ml cartridges (Novo Nordisk Ltd),res72: Antidiabetics,drug
CPRD_product_code,53774,Metabet SR 500mg tablets (Actavis UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,51527,Metformin 500mg tablets (Boston Healthcare Ltd),res72: Antidiabetics,drug
CPRD_product_code,55862,Gliclazide Oral solution,res72: Antidiabetics,drug
CPRD_product_code,60643,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,49738,Metformin 1g modified-release tablets (A A H Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,51135,Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,49502,Glucophage SR 500mg tablets (Mawdsley-Brooks & Company Ltd),res72: Antidiabetics,drug
CPRD_product_code,51080,Metabet SR 1000mg tablets (Actavis UK Ltd),res72: Antidiabetics,drug
CPRD_product_code,50570,Glucophage SR 500mg tablets (Lexon (UK) Ltd),res72: Antidiabetics,drug
CPRD_product_code,50970,Metformin 500mg tablets (Bristol Laboratories Ltd),res72: Antidiabetics,drug
CPRD_product_code,50821,Metformin 850mg tablets (Pfizer Ltd),res72: Antidiabetics,drug
CPRD_product_code,52442,Metformin 500mg tablets (Pfizer Ltd),res72: Antidiabetics,drug
CPRD_product_code,53478,Metformin 500mg modified-release tablets (Kent Pharmaceuticals Ltd),res72: Antidiabetics,drug
CPRD_product_code,52221,Diagemet XL 500mg tablets (Genus Pharmaceuticals Ltd),res72: Antidiabetics,drug
