Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,74557,Mirtazapine 15mg tablets (Sigma Pharmaceuticals Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74516,Venladex XL 225mg tablets (Dexcel-Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74586,Lofepramine 70mg tablets (Almus Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7468,Bolvidon 10mg Tablet (Organon Laboratories Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74588,Seroxat 20mg tablets (DE Pharmaceuticals),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,4003,Molipaxin 150mg tablets (Zentiva),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74907,Duloxetine 30mg gastro-resistant capsules (Creo Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75952,Sertraline 50mg tablets (Tillomed Laboratories Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74774,Duloxetine 60mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74886,Fluoxetine 2mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74858,Cipralex 10mg tablets (Waymade Healthcare Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74785,Cipralex 10mg tablets (DE Pharmaceuticals),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75054,Paroxetine oral liquid,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,74993,Escitalopram 10mg tablets (Brown & Burk UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75068,Fluoxetine 40mg capsules (Alliance Healthcare (Distribution) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75247,Fluoxetine 60mg capsules (Advanz Pharma),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7515,Anafranil 10mg capsules (Novartis Pharmaceuticals UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75075,Citalopram 40mg tablets (Alliance Healthcare (Distribution) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75405,Sertraline 50mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75263,Venzip XL 75mg capsules (Milpharm Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,40049,ViePax XL 150mg tablets (Dexcel-Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75525,Venlafaxine 37.5mg tablets (Almus Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75688,Fluoxetine 20mg capsules (Genesis Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75645,Fluoxetine 2.5mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75894,Efexor XL 75mg capsules (Lexon (UK) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75943,Prozac 20mg/5ml liquid (Necessity Supplies Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75702,Citalopram 40mg tablets (Kent Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75697,Citalopram 10mg tablets (Phoenix Healthcare Distribution Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7573,IMIPRAMINE 25 MG CAP,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75848,Winfex XL 150mg capsules (Zentiva),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,75799,Fluoxetine 20mg capsules (Almus Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76927,Amitriptyline 2.5mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76187,Mirtazapine 30mg orodispersible tablets (Mylan),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76298,Amitriptyline 10mg/5ml oral solution sugar free (Wockhardt UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76727,Venzip XL 150mg capsules (Milpharm Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76480,Trazodone 150mg tablets (Alliance Healthcare (Distribution) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76772,Seroxat 30mg tablets (Mawdsley-Brooks & Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76857,Duloxetine 30mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76771,Efexor XL 75mg capsules (Waymade Healthcare Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7677,Allegron 10mg tablets (King Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,40054,Venlafaxine 225mg modified-release tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76839,Amitriptyline 10mg tablets (Genesis Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7678,Nortriptyline 25mg Capsule,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7693,Anafranil 50mg capsules (Novartis Pharmaceuticals UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77130,Dosulepin 10mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77488,Mirtazapine 30mg tablets (Arrow Generics Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77089,Efexor 75mg tablets (Waymade Healthcare Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76952,Amitriptyline 5mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,76946,Paroxetine 10mg tablets (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77229,Amitriptyline 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77497,Amitriptyline 75mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77474,Trazodone 50mg/5ml oral solution sugar free (Zentiva),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77227,Clomipramine 50mg capsules (Waymade Healthcare Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77167,Amitriptyline 25mg tablets (Ranbaxy (UK) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,39809,Tifaxin XL 150mg capsules (Genus Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77385,Lustral 50mg tablets (DE Pharmaceuticals),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77381,Prozac 20mg capsules (Dowelhurst Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77377,Zispin 30mg tablets (Dowelhurst Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7756,Protriptyline 5mg tablet,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78777,Duloxetine 60mg gastro-resistant capsules (Waymade Healthcare Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,65482,Vortioxetine 5mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7755,Concordin 10 Tablet (Merck Sharp & Dohme Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3951,Fluanxol 1mg tablets (Lundbeck Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77538,Sertraline 50mg/5ml oral suspension (Drug Tariff Special Order),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7784,IMIPRAMINE 50 MG TAB,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3953,Fluanxol 500microgram tablets (Lundbeck Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77650,Seroxat 20mg tablets (Mawdsley-Brooks & Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77607,Sertraline 10mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77707,Sertraline 75mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7780,Nortriptyline 10mg / Fluphenazine 500microgram tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77717,Lofepramine 70mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78654,Mirtazapine 30mg tablets (Aurobindo Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77865,Mirtazapine 15mg orodispersible tablets (Phoenix Healthcare Distribution Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78221,Amitriptyline 50mg tablets (DE Pharmaceuticals),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77881,Fluoxetine 10mg capsules (Medreich Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,7816,Concordin 5 Tablet (Merck Sharp & Dohme Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78057,Clomipramine 5mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,77915,Trazodone 150mg tablets (Accord Healthcare Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78324,Clomipramine 50mg capsules (Mylan),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78626,Sertraline 15mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78278,Sertraline 12.5mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78224,Nortriptyline 25mg tablets (Waymade Healthcare Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78364,Amitriptyline 25mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78585,ViePax XL 225mg tablets (Dexcel-Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,785,Cipralex 5mg tablets (Lundbeck Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,39360,Venlafaxine 150mg modified-release tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3955,Tranylcypromine with trifluoperazine Tablet,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78843,Paroxetine 30mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3903,Nortriptyline 25mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,78889,Fluoxetine 40mg capsules (Medreich Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3783,Tranylcypromine 10mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,65445,Trimipramine 50mg capsules (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,65439,Amitriptyline 25mg tablets (Sandoz Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,60839,Citalopram 40mg tablets (Almus Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,65320,Atomoxetine 4mg/ml oral solution sugar free,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,60843,Sunveniz XL 75mg tablets (Sun Pharmaceuticals UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,4118,Nortriptyline 10mg Capsule,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,65237,Nortriptyline 10mg tablets (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,41492,Strattera 80mg capsules (Eli Lilly and Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,39145,Nortriptyline 10mg/5ml Liquid,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3842,Doxepin 10mg capsules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,37256,Prozep 20mg/5ml oral solution (Chemidex Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,36893,Fluoxetine 20mg/5ml oral solution sugar free,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,36746,Citalopram 40mg tablets (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3771,AMITRIPTYLINE 75 MG TAB,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3668,IMIPRAMINE 100 MG TAB,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,38274,Clomipramine 50mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,55138,Trazodone 250mg/5ml oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,55137,Trazodone 150mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,54827,Citalopram 10mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,45316,Fluoxetine 20mg capsules (Wockhardt UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,54877,Amitriptyline 25mg tablets (Accord Healthcare Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,55033,Citalopram 40mg tablets (DE Pharmaceuticals),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,45329,Fluoxetine 20mg capsules (Actavis UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,54826,Sertraline 150mg/5ml oral suspension,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,45318,Clomipramine 50mg capsules (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,45350,Clomipramine 25mg capsules (Teva UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3601,Seroxat 20mg/10ml liquid (GlaxoSmithKline UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,45286,Citalopram 10mg tablets (Niche Generics Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33624,Amitriptyline 50mg tablets (Teva UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3353,L-TRYPTOPHAN 500 MG CAP,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,45304,Citalopram 40mg tablets (Teva UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,32899,Paroxetine 20mg tablets (Actavis UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33720,Citalopram 10mg tablets (IVAX Pharmaceuticals UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3355,Trazodone 50mg capsules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3356,Parstelin Tablet (GlaxoSmithKline Consumer Healthcare),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,32863,Imipramine 10mg tablets (Teva UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3351,Amoxapine 50mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33074,Praminil 10mg Tablet (DDSA Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33071,Felicium 20mg capsules (Opus Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33090,Amitriptyline 10mg tablets (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33337,Mirtazapine 45mg tablets (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33164,Dosulepin 25mg capsules (Sandoz Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3349,Nardil 15mg tablets (Kyowa Kirin Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,33410,Fluoxetine 20mg capsules (Zentiva),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,54933,Sertraline 100mg tablets (PLIVA Pharma Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,55023,Paroxetine 20mg tablets (Medreich Plc),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3777,Amitriptyline 10mg/5ml sugar free oral solution,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3925,Clomipramine 50mg capsules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35723,Fluphenazine decanoate 50mg/2ml solution for injection ampoules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3652,Amoxapine 100mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35530,Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,40515,Venaxx XL 75mg capsules (AMCo),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3657,Anafranil 25mg capsules (Novartis Pharmaceuticals UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35493,Sinepin 50mg capsules (Marlborough Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3554,Doxepin 25mg capsules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35487,Modecate Concentrate 50mg/0.5ml solution for injection ampoules (Sanofi),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,3926,Modecate 25mg/ml Injection (Sanofi-Synthelabo Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35258,Sinepin 25mg capsules (Marlborough Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35391,Fluphenazine decanoate 50mg/0.5ml solution for injection ampoules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,35122,Modecate 12.5mg/0.5ml solution for injection ampoules (Sanofi),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,23497,AMITRIPTYLINE 300 MG TAB,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,19183,Fluoxetine 20mg capsules (A A H Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,19181,Trazodone 100mg capsules (Mylan),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,19168,Dosulepin 25mg/5ml mixture,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,17014,Strattera 40mg capsules (Eli Lilly and Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,18932,Evadyne 25mg Tablet (Wyeth Pharmaceuticals),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,1730,Trazodone 100mg capsules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,17190,Fluphenazine enanthate 25mg/ml Injection,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,17087,Perphenazine 5mg/ml injection,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,17183,Aventyl 10mg Capsule (Eli Lilly and Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,1712,Cipramil 20mg tablets (Lundbeck Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,1809,Imipramine 25mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,1888,Amitriptyline 50mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,17588,Strattera 60mg capsules (Eli Lilly and Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,17319,Amoxapine 25mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,18832,Strattera 18mg capsules (Eli Lilly and Company Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,182,Tryptizol 10mg/ml Injection (Merck Sharp & Dohme Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,18342,Amitriptyline 25mg / Chlordiazepoxide 10mg capsules,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,18290,Marsilid 25mg Tablet (Roche Products Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,2290,Fluvoxamine 100mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,20712,AMITRIPTYLINE S/R,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,19470,Fluoxetine 20mg capsules (Ranbaxy (UK) Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,1940,Dothapax 25 capsules (Ashbourne Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,19186,Dosulepin 75mg tablets (Actavis UK Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,20061,PERPHENAZINE 8 MG TAB,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,20703,Moditen 5mg tablets (Sanofi-Synthelabo Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,20026,Domical 25mg Tablet (Berk Pharmaceuticals Ltd),res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,19779,Amitriptyline 10mg/ml injection,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,20152,Escitalopram 10mg/ml oral drops sugar free,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,20571,Fluphenazine with nortriptyline 500microgramswith10mg Tablet,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,2039,Trimipramine 25mg tablets,res173: Antidepressants (CPRD GOLD),drug
CPRD_product_code,2093,Gamanil 70mg tablets (Merck Serono Ltd),res173: Antidepressants (CPRD GOLD),drug
