Coding System (Read),Codes,Description,Entity type,Category
Read,Eu22y11,[X]Delusional dysmorphophobia,res76: Non-affective psychotic disorders,diagnostic
Read,E103500,Paranoid schizophrenia in remission,res76: Non-affective psychotic disorders,diagnostic
Read,Eu23000,[X]Acute polymorphic psychot disord without symp of schizoph,res76: Non-affective psychotic disorders,diagnostic
Read,Eu22000,[X]Delusional disorder,res76: Non-affective psychotic disorders,diagnostic
Read,Eu20z00,"[X]Schizophrenia, unspecified",res76: Non-affective psychotic disorders,diagnostic
Read,Eu20.00,[X]Schizophrenia,res76: Non-affective psychotic disorders,diagnostic
Read,E10y000,Atypical schizophrenia,res76: Non-affective psychotic disorders,diagnostic
Read,E103000,Unspecified paranoid schizophrenia,res76: Non-affective psychotic disorders,diagnostic
Read,E106.00,Residual schizophrenia,res76: Non-affective psychotic disorders,diagnostic
Read,1BH1.00,Grandiose delusions,res76: Non-affective psychotic disorders,symptom
Read,Eu2y.11,[X]Chronic hallucinatory psychosis,res76: Non-affective psychotic disorders,diagnostic
Read,Eu23z00,"[X]Acute and transient psychotic disorder, unspecified",res76: Non-affective psychotic disorders,diagnostic
