Coding System (Read),Codes,Description,Entity type,Category
Read,C101000,"Diabetes mellitus, juvenile type, with ketoacidosi",res62: diagnostic_codes,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,res62: diagnostic_codes,diagnostic
Read,2BBG.00,Retinal abnormality - non-diabetes,res62: diagnostic_codes,diagnostic
Read,C10E811,Type I diabetes mellitus - poor control,res62: diagnostic_codes,diagnostic
Read,C108G00,Insulin dependent diab mell with peripheral angiop,res62: diagnostic_codes,diagnostic
Read,9N1Q.00,Seen in diabetic clinic,res62: diagnostic_codes,diagnostic
Read,C10FD11,Type II diabetes mellitus with hypoglycaemic coma,res62: diagnostic_codes,diagnostic
Read,F171100,Autonomic neuropathy due to diabetes,res62: diagnostic_codes,diagnostic
Read,C10E000,Type 1 diabetes mellitus with renal complications,res62: diagnostic_codes,diagnostic
Read,9N2d.00,Seen by diabetologist,res62: diagnostic_codes,diagnostic
Read,C10F400,Type 2 diabetes mellitus with ulcer,res62: diagnostic_codes,diagnostic
Read,66Af.00,Patient diabetes education review,res62: diagnostic_codes,diagnostic
Read,66AK.00,Diabetic - cooperative patient,res62: diagnostic_codes,diagnostic
Read,67IJ100,Pre-conception advice for diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,9OLH.00,Attended DAFNE diabetes structured education progr,res62: diagnostic_codes,diagnostic
Read,8IAs.00,Diabetic dietary review declined,res62: diagnostic_codes,diagnostic
Read,C10FG11,Type II diabetes mellitus with arthropathy,res62: diagnostic_codes,diagnostic
Read,66AO.00,Date diabetic treatment stopp.,res62: diagnostic_codes,diagnostic
Read,679R.00,Patient offered diabetes structured education prog,res62: diagnostic_codes,diagnostic
Read,9h43.00,Excepted from diabetes qual indicators: service un,res62: diagnostic_codes,diagnostic
Read,C10ED12,Insulin dependent diabetes mellitus with nephropat,res62: diagnostic_codes,diagnostic
Read,66A1.00,Initial diabetic assessment,res62: diagnostic_codes,diagnostic
Read,9Oy0000,Diabetic foot screening invitation,res62: diagnostic_codes,diagnostic
Read,C10zz00,Diabetes mellitus NOS with unspecified complicatio,res62: diagnostic_codes,diagnostic
Read,66A3.00,Diabetic on diet only,res62: diagnostic_codes,diagnostic
Read,66A8.00,Has seen dietician - diabetes,res62: diagnostic_codes,diagnostic
Read,9h41.00,Excepted from diabetes qual indicators: Patient un,res62: diagnostic_codes,diagnostic
Read,2G5e.00,O/E - Right diabetic foot at increased risk,res62: diagnostic_codes,diagnostic
Read,C10FR00,Type 2 diabetes mellitus with gastroparesis,res62: diagnostic_codes,diagnostic
Read,F381311,Diabetic amyotrophy,res62: diagnostic_codes,diagnostic
Read,9N1i.00,Seen in diabetic foot clinic,res62: diagnostic_codes,diagnostic
Read,2G5d.00,O/E - Left diabetic foot at increased risk,res62: diagnostic_codes,diagnostic
Read,66AZ.00,Diabetic monitoring NOS,res62: diagnostic_codes,diagnostic
Read,9OLA.11,Diabetes monitored,res62: diagnostic_codes,diagnostic
Read,C10FJ00,Insulin treated Type 2 diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,66A4.00,Diabetic on oral treatment,res62: diagnostic_codes,diagnostic
Read,2BBQ.00,O/E - left eye background diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,9NND.00,Under care of diabetic foot screener,res62: diagnostic_codes,diagnostic
Read,2BBr.00,Impaired vision due to diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,8HTi.00,Referral to multidisciplinary diabetic clinic,res62: diagnostic_codes,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopat,res62: diagnostic_codes,diagnostic
Read,C10E100,Type 1 diabetes mellitus with ophthalmic complicat,res62: diagnostic_codes,diagnostic
Read,8I6G.00,Diabetic foot examination not indicated,res62: diagnostic_codes,diagnostic
Read,C10EC12,Insulin dependent diabetes mellitus with polyneuro,res62: diagnostic_codes,diagnostic
Read,9OLZ.00,Diabetes monitoring admin.NOS,res62: diagnostic_codes,diagnostic
Read,C10EP00,Type 1 diabetes mellitus with exudative maculopath,res62: diagnostic_codes,diagnostic
Read,2G5G.00,O/E - Right diabetic foot at high risk,res62: diagnostic_codes,diagnostic
Read,66AQ100,Declined consent for diabetes year of care program,res62: diagnostic_codes,diagnostic
Read,C109011,Type II diabetes mellitus with renal complications,res62: diagnostic_codes,diagnostic
Read,C10E911,Type I diabetes mellitus maturity onset,res62: diagnostic_codes,diagnostic
Read,8IEa.00,Referral to DAFNE diabetes structured educn prog d,res62: diagnostic_codes,diagnostic
Read,C100.00,Diabetes mellitus with no mention of complication,res62: diagnostic_codes,diagnostic
Read,2G5E.00,O/E - Right diabetic foot at low risk,res62: diagnostic_codes,diagnostic
Read,C107100,"Diabetes mellitus, adult, + peripheral circulatory",res62: diagnostic_codes,diagnostic
Read,C10F.00,Type 2 diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,C108112,Type 1 diabetes mellitus with ophthalmic complicat,res62: diagnostic_codes,diagnostic
Read,9NN8.00,Under care of diabetologist,res62: diagnostic_codes,diagnostic
Read,C109511,Type II diabetes mellitus with gangrene,res62: diagnostic_codes,diagnostic
Read,F420000,Background diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,66o2.00,Diabetic on non-insulin injectable medication,res62: diagnostic_codes,diagnostic
Read,C10EC00,Type 1 diabetes mellitus with polyneuropathy,res62: diagnostic_codes,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,res62: diagnostic_codes,diagnostic
Read,9Oy..00,Diabetes screening administration,res62: diagnostic_codes,diagnostic
Read,ZRB6.11,DWBQ - Diabetes wellbeing questionnaire,res62: diagnostic_codes,diagnostic
Read,8A13.00,Diabetic stabilisation,res62: diagnostic_codes,diagnostic
Read,66AJ.11,Unstable diabetes,res62: diagnostic_codes,diagnostic
Read,2BBP.00,O/E - right eye background diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,66Al.00,Diabetic monitoring - higher risk albumin excretio,res62: diagnostic_codes,diagnostic
Read,C108.12,Type 1 diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,C10E012,Insulin-dependent diabetes mellitus with renal com,res62: diagnostic_codes,diagnostic
Read,66AM.00,Diabetic - follow-up default,res62: diagnostic_codes,diagnostic
Read,C104z00,Diabetes mellitus with nephropathy NOS,res62: diagnostic_codes,diagnostic
Read,66AJ.00,Diabetic - poor control,res62: diagnostic_codes,diagnostic
Read,C10EK00,Type 1 diabetes mellitus with persistent proteinur,res62: diagnostic_codes,diagnostic
Read,C10E112,Insulin-dependent diabetes mellitus with ophthalmi,res62: diagnostic_codes,diagnostic
Read,C108J11,Type I diabetes mellitus with neuropathic arthropa,res62: diagnostic_codes,diagnostic
Read,66o5.00,Diabetic on oral treatment and glucagon-like pepti,res62: diagnostic_codes,diagnostic
Read,66AU.00,Diabetes care by hospital only,res62: diagnostic_codes,diagnostic
Read,L180300,Diabetes mellitus during pregnancy - baby not yet ,res62: diagnostic_codes,diagnostic
Read,C10FP11,Type II diabetes mellitus with ketoacidotic coma,res62: diagnostic_codes,diagnostic
Read,N030100,Diabetic Charcot arthropathy,res62: diagnostic_codes,diagnostic
Read,9OL7.00,Diabetes monitor.verbal invite,res62: diagnostic_codes,diagnostic
Read,C108800,Insulin dependent diabetes mellitus - poor control,res62: diagnostic_codes,diagnostic
Read,C109J00,Insulin treated Type 2 diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,9m0A.00,Declined diabetic retinopathy screening,res62: diagnostic_codes,diagnostic
Read,C10FQ00,Type 2 diabetes mellitus with exudative maculopath,res62: diagnostic_codes,diagnostic
Read,66o..00,Further diabetic monitoring,res62: diagnostic_codes,diagnostic
Read,C10E.12,Insulin dependent diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,14F4.00,H/O: Admission in last year for diabetes foot prob,res62: diagnostic_codes,diagnostic
Read,C109H12,Type 2 diabetes mellitus with neuropathic arthropa,res62: diagnostic_codes,diagnostic
Read,ZV19800,[V]Family history of diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,66Az.00,High risk of diabetes mellitus annual review,res62: diagnostic_codes,diagnostic
Read,66AL.00,Diabetic-uncooperative patient,res62: diagnostic_codes,diagnostic
Read,9m01.00,Ineligible for diabetic retinopathy screening,res62: diagnostic_codes,diagnostic
Read,9h42.00,Excepted from diabetes quality indicators: Informe,res62: diagnostic_codes,diagnostic
Read,C314.11,Renal diabetes,res62: diagnostic_codes,diagnostic
Read,C10FE00,Type 2 diabetes mellitus with diabetic cataract,res62: diagnostic_codes,diagnostic
Read,8Hj3.00,Referral to DAFNE diabetes structured education pr,res62: diagnostic_codes,diagnostic
Read,C109211,Type II diabetes mellitus with neurological compli,res62: diagnostic_codes,diagnostic
Read,C10FA00,Type 2 diabetes mellitus with mononeuropathy,res62: diagnostic_codes,diagnostic
Read,9OLC.00,Family/carer attended diabetes structured educatio,res62: diagnostic_codes,diagnostic
Read,C10FC00,Type 2 diabetes mellitus with nephropathy,res62: diagnostic_codes,diagnostic
Read,C108300,Insulin dependent diabetes mellitus with multiple ,res62: diagnostic_codes,diagnostic
Read,M037200,Cellulitis in diabetic foot,res62: diagnostic_codes,diagnostic
Read,C109500,Non-insulin dependent diabetes mellitus with gangr,res62: diagnostic_codes,diagnostic
Read,9N1v.00,Seen in diabetic eye clinic,res62: diagnostic_codes,diagnostic
Read,C10EM11,Type I diabetes mellitus with ketoacidosis,res62: diagnostic_codes,diagnostic
Read,9m00.00,Eligible for diabetic retinopathy screening,res62: diagnostic_codes,diagnostic
Read,C109E00,Non-insulin depend diabetes mellitus with diabetic,res62: diagnostic_codes,diagnostic
Read,9NiC.00,Did not attend DAFNE diabetes structured education,res62: diagnostic_codes,diagnostic
Read,C108911,Type I diabetes mellitus maturity onset,res62: diagnostic_codes,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes ,res62: diagnostic_codes,diagnostic
Read,C105z00,Diabetes mellitus NOS with ophthalmic manifestatio,res62: diagnostic_codes,diagnostic
Read,9OL5.00,Diabetes monitoring 2nd letter,res62: diagnostic_codes,diagnostic
Read,9m08.00,Excluded from diabetic retinopathy screening as bl,res62: diagnostic_codes,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinu,res62: diagnostic_codes,diagnostic
Read,9h4..00,Exception reporting: diabetes quality indicators,res62: diagnostic_codes,diagnostic
Read,C10E411,Unstable type I diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,2BBR.00,O/E - right eye preproliferative diabetic retinopa,res62: diagnostic_codes,diagnostic
Read,C10E512,Insulin dependent diabetes mellitus with ulcer,res62: diagnostic_codes,diagnostic
Read,66AV.00,Diabetic on insulin and oral treatment,res62: diagnostic_codes,diagnostic
Read,ZC2C900,Dietary advice for type I diabetes,res62: diagnostic_codes,diagnostic
Read,C10E812,Insulin dependent diabetes mellitus - poor control,res62: diagnostic_codes,diagnostic
Read,C10EP11,Type I diabetes mellitus with exudative maculopath,res62: diagnostic_codes,diagnostic
Read,C10E800,Type 1 diabetes mellitus - poor control,res62: diagnostic_codes,diagnostic
Read,C108D00,Insulin dependent diabetes mellitus with nephropat,res62: diagnostic_codes,diagnostic
Read,8H7r.00,Refer to diabetic foot screener,res62: diagnostic_codes,diagnostic
Read,F420z00,Diabetic retinopathy NOS,res62: diagnostic_codes,diagnostic
Read,C109.13,Type II diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,ZL62600,Referral to diabetic liaison nurse,res62: diagnostic_codes,diagnostic
Read,9OLD.00,Diabetic patient unsuitable for digital retinal ph,res62: diagnostic_codes,diagnostic
Read,C10F411,Type II diabetes mellitus with ulcer,res62: diagnostic_codes,diagnostic
Read,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma,res62: diagnostic_codes,diagnostic
Read,44V3.00,Glucose tol. test diabetic,res62: diagnostic_codes,diagnostic
Read,8Hl4.00,Referral to community diabetes specialist nurse,res62: diagnostic_codes,diagnostic
Read,9m02.00,Eligibility temporarily inactive for diabetic reti,res62: diagnostic_codes,diagnostic
Read,C109912,Type 2 diabetes mellitus without complication,res62: diagnostic_codes,diagnostic
Read,C100100,"Diabetes mellitus, adult onset, no mention of comp",res62: diagnostic_codes,diagnostic
Read,2G5L.00,O/E - Left diabetic foot - ulcerated,res62: diagnostic_codes,diagnostic
Read,C106000,"Diabetes mellitus, juvenile, + neurological manife",res62: diagnostic_codes,diagnostic
Read,C109B11,Type II diabetes mellitus with polyneuropathy,res62: diagnostic_codes,diagnostic
Read,66AX.00,Diabetes: shared care in pregnancy - diabetol and ,res62: diagnostic_codes,diagnostic
Read,C10EB00,Type 1 diabetes mellitus with mononeuropathy,res62: diagnostic_codes,diagnostic
Read,C108512,Type 1 diabetes mellitus with ulcer,res62: diagnostic_codes,diagnostic
Read,9m0B.00,Excluded frm diab retinop screen as no currnt cont,res62: diagnostic_codes,diagnostic
Read,C10EA11,Type I diabetes mellitus without complication,res62: diagnostic_codes,diagnostic
Read,C10EL11,Type I diabetes mellitus with persistent microalbu,res62: diagnostic_codes,diagnostic
Read,66Au.00,Diabetic erectile dysfunction review,res62: diagnostic_codes,diagnostic
Read,9m04.00,Excluded from diabetic retinopathy screening,res62: diagnostic_codes,diagnostic
Read,C10F111,Type II diabetes mellitus with ophthalmic complica,res62: diagnostic_codes,diagnostic
Read,L180z00,Diabetes mellitus in pregnancy/childbirth/puerperi,res62: diagnostic_codes,diagnostic
Read,C10P.00,Diabetes mellitus in remission,res62: diagnostic_codes,diagnostic
Read,8OAK.00,Provsn written information about diabetes & high c,res62: diagnostic_codes,diagnostic
Read,C109D11,Type II diabetes mellitus with hypoglycaemic coma,res62: diagnostic_codes,diagnostic
Read,C10E011,Type I diabetes mellitus with renal complications,res62: diagnostic_codes,diagnostic
Read,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,res62: diagnostic_codes,diagnostic
Read,8HKE.00,Diabetology D.V. requested,res62: diagnostic_codes,diagnostic
Read,ZV77111,[V]Screening for diabetes mellitus (DM),res62: diagnostic_codes,diagnostic
Read,C103000,"Diabetes mellitus, juvenile type, with ketoacidoti",res62: diagnostic_codes,diagnostic
Read,F420500,Advanced diabetic retinal disease,res62: diagnostic_codes,diagnostic
Read,2G51000,Foot abnormality - diabetes related,res62: diagnostic_codes,diagnostic
Read,C108311,Type I diabetes mellitus with multiple complicatio,res62: diagnostic_codes,diagnostic
Read,13AC.00,Diabetic weight reducing diet,res62: diagnostic_codes,diagnostic
Read,6761,Diabetic pre-pregnancy counselling,res62: diagnostic_codes,diagnostic
Read,2G5W.00,O/E - left chronic diabetic foot ulcer,res62: diagnostic_codes,diagnostic
Read,C109G00,Non-insulin dependent diabetes mellitus with arthr,res62: diagnostic_codes,diagnostic
Read,C109200,Non-insulin-dependent diabetes mellitus with neuro,res62: diagnostic_codes,diagnostic
Read,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",res62: diagnostic_codes,diagnostic
Read,C108A00,Insulin-dependent diabetes without complication,res62: diagnostic_codes,diagnostic
Read,679L200,Education about diabetes and driving,res62: diagnostic_codes,diagnostic
Read,C109411,Type II diabetes mellitus with ulcer,res62: diagnostic_codes,diagnostic
Read,7276,Pan retinal photocoagulation for diabetes,res62: diagnostic_codes,diagnostic
Read,679L.00,Health education - diabetes,res62: diagnostic_codes,diagnostic
Read,8H3O.00,Non-urgent diabetic admission,res62: diagnostic_codes,diagnostic
Read,68A7.00,Diabetic retinopathy screening,res62: diagnostic_codes,diagnostic
Read,C10EQ00,Type 1 diabetes mellitus with gastroparesis,res62: diagnostic_codes,diagnostic
Read,9OLB.00,Attended diabetes structured education programme,res62: diagnostic_codes,diagnostic
Read,9NN9.00,Under care of diabetes specialist nurse,res62: diagnostic_codes,diagnostic
Read,66AD.00,Fundoscopy - diabetic check,res62: diagnostic_codes,diagnostic
Read,C109000,Non-insulin-dependent diabetes mellitus with renal,res62: diagnostic_codes,diagnostic
Read,C10FP00,Type 2 diabetes mellitus with ketoacidotic coma,res62: diagnostic_codes,diagnostic
Read,C10F900,Type 2 diabetes mellitus without complication,res62: diagnostic_codes,diagnostic
Read,R102.11,[D]Prediabetes,res62: diagnostic_codes,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,res62: diagnostic_codes,diagnostic
Read,9NJy.00,In-house diabetic foot screening,res62: diagnostic_codes,diagnostic
Read,C100z00,Diabetes mellitus NOS with no mention of complicat,res62: diagnostic_codes,diagnostic
Read,14O8.00,At risk of diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,C10EE12,Insulin dependent diabetes mellitus with hypoglyca,res62: diagnostic_codes,diagnostic
Read,8OA3.00,Provision of written information about diabetes an,res62: diagnostic_codes,diagnostic
Read,8Hl1.00,Referral for diabetic retinopathy screening,res62: diagnostic_codes,diagnostic
Read,68AB.00,Diabetic digital retinopathy screening offered,res62: diagnostic_codes,diagnostic
Read,1252111,Family history of diabetes mellitus type II,res62: diagnostic_codes,diagnostic
Read,8OAH.00,Provision of written information about diabetes an,res62: diagnostic_codes,diagnostic
Read,67H9.00,Education about lifestyle for risk of diabetes,res62: diagnostic_codes,diagnostic
Read,8H7f.00,Referral to diabetes nurse,res62: diagnostic_codes,diagnostic
Read,C104000,"Diabetes mellitus, juvenile type, with renal manif",res62: diagnostic_codes,diagnostic
Read,C10E511,Type I diabetes mellitus with ulcer,res62: diagnostic_codes,diagnostic
Read,C103z00,Diabetes mellitus NOS with ketoacidotic coma,res62: diagnostic_codes,diagnostic
Read,8Hlc.00,Referral to community diabetes service,res62: diagnostic_codes,diagnostic
Read,ZRB5.11,DTSQ - Diabetes treatment satisfaction questionnai,res62: diagnostic_codes,diagnostic
Read,66b1.00,Diabetic monitoring not required,res62: diagnostic_codes,diagnostic
Read,C106.00,Diabetes mellitus with neurological manifestation,res62: diagnostic_codes,diagnostic
Read,C104.00,Diabetes mellitus with renal manifestation,res62: diagnostic_codes,diagnostic
Read,9M10.00,Informed dissent for diabetes national audit,res62: diagnostic_codes,diagnostic
Read,C10P100,Type II diabetes mellitus in remission,res62: diagnostic_codes,diagnostic
Read,C109600,Non-insulin-dependent diabetes mellitus with retin,res62: diagnostic_codes,diagnostic
Read,1252000,Family history of diabetes mellitus type 1,res62: diagnostic_codes,diagnostic
Read,9NiD.00,Did not attend DESMOND diabetes structured educati,res62: diagnostic_codes,diagnostic
Read,9OL6.00,Diabetes monitoring 3rd letter,res62: diagnostic_codes,diagnostic
Read,9NiZ.00,Did not attend diabetes foot screening,res62: diagnostic_codes,diagnostic
Read,ZLA2500,Seen by diabetic liaison nurse,res62: diagnostic_codes,diagnostic
Read,C10E600,Type 1 diabetes mellitus with gangrene,res62: diagnostic_codes,diagnostic
Read,1I0..00,Diabetes mellitus excluded,res62: diagnostic_codes,diagnostic
Read,C10F200,Type 2 diabetes mellitus with neurological complic,res62: diagnostic_codes,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,res62: diagnostic_codes,diagnostic
Read,C10FF11,Type II diabetes mellitus with peripheral angiopat,res62: diagnostic_codes,diagnostic
Read,C10FN00,Type 2 diabetes mellitus with ketoacidosis,res62: diagnostic_codes,diagnostic
Read,1252100,Family history of diabetes mellitus type 2,res62: diagnostic_codes,diagnostic
Read,C109112,Type 2 diabetes mellitus with ophthalmic complicat,res62: diagnostic_codes,diagnostic
Read,C108100,Insulin-dependent diabetes mellitus with ophthalmi,res62: diagnostic_codes,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory diso,res62: diagnostic_codes,diagnostic
Read,C10E200,Type 1 diabetes mellitus with neurological complic,res62: diagnostic_codes,diagnostic
Read,C108F12,Type 1 diabetes mellitus with diabetic cataract,res62: diagnostic_codes,diagnostic
Read,F420700,High risk proliferative diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,C108012,Type 1 diabetes mellitus with renal complications,res62: diagnostic_codes,diagnostic
Read,C10D.00,Diabetes mellitus autosomal dominant type 2,res62: diagnostic_codes,diagnostic
Read,2BBV.00,O/E - left eye proliferative diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,Cyu2.00,[X]Diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,C10z.00,Diabetes mellitus with unspecified complication,res62: diagnostic_codes,diagnostic
Read,66AA.11,Injection sites - diabetic,res62: diagnostic_codes,diagnostic
Read,C10FL00,Type 2 diabetes mellitus with persistent proteinur,res62: diagnostic_codes,diagnostic
Read,8I6F.00,Diabetic retinopathy screening not indicated,res62: diagnostic_codes,diagnostic
Read,2BBF.00,Retinal abnormality - diabetes related,res62: diagnostic_codes,diagnostic
Read,66AS.00,Diabetic annual review,res62: diagnostic_codes,diagnostic
Read,F372.11,Diabetic polyneuropathy,res62: diagnostic_codes,diagnostic
Read,C100000,"Diabetes mellitus, juvenile type, no mention of co",res62: diagnostic_codes,diagnostic
Read,C100112,Non-insulin dependent diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,9m05.00,Excluded from diabetic retinopathy screening as mo,res62: diagnostic_codes,diagnostic
Read,661N400,Diabetes self-management plan review,res62: diagnostic_codes,diagnostic
Read,66AS000,Diabetes Year of Care annual review,res62: diagnostic_codes,diagnostic
Read,9N0n.00,Seen in community diabetes specialist clinic,res62: diagnostic_codes,diagnostic
Read,C108.13,Type I diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,2BBL.00,O/E - diabetic maculopathy present both eyes,res62: diagnostic_codes,diagnostic
Read,66AI.00,Diabetic - good control,res62: diagnostic_codes,diagnostic
Read,C107200,"Diabetes mellitus, adult with gangrene",res62: diagnostic_codes,diagnostic
Read,2G5B.00,O/E - Left diabetic foot at risk,res62: diagnostic_codes,diagnostic
Read,67W1.00,Recommendation self-refer for diabetes structured ,res62: diagnostic_codes,diagnostic
Read,L180X00,"Pre-existing diabetes mellitus, unspecified",res62: diagnostic_codes,diagnostic
Read,C109.00,Non-insulin dependent diabetes mellitus,res62: diagnostic_codes,diagnostic
Read,ZL62500,Referral to diabetes nurse,res62: diagnostic_codes,diagnostic
Read,C10E900,Type 1 diabetes mellitus maturity onset,res62: diagnostic_codes,diagnostic
Read,2BBS.00,O/E - left eye preproliferative diabetic retinopat,res62: diagnostic_codes,diagnostic
Read,C10EA12,Insulin-dependent diabetes without complication,res62: diagnostic_codes,diagnostic
Read,918T.00,Diabetes key contact,res62: diagnostic_codes,diagnostic
Read,42W..00,Hb. A1C - diabetic control,res62: diagnostic_codes,diagnostic
Read,F420.00,Diabetic retinopathy,res62: diagnostic_codes,diagnostic
Read,C109512,Type 2 diabetes mellitus with gangrene,res62: diagnostic_codes,diagnostic
Read,C108B11,Type I diabetes mellitus with mononeuropathy,res62: diagnostic_codes,diagnostic
Read,9OL1.00,Attends diabetes monitoring,res62: diagnostic_codes,diagnostic
Read,C104100,"Diabetes mellitus, adult onset, with renal manifes",res62: diagnostic_codes,diagnostic
Read,679L211,Advice about diabetes and driving,res62: diagnostic_codes,diagnostic
Read,9OLN.00,Diabetes monitor invitation by SMS (short message ,res62: diagnostic_codes,diagnostic
Read,C106.11,Diabetic amyotrophy,res62: diagnostic_codes,diagnostic
Read,38DM.00,"Age, BP, clinical feat, duration, diabetes 2 strok",res62: diagnostic_codes,diagnostic
Read,C10..00,Diabetes mellitus,res62: diagnostic_codes,diagnostic
